Dataset:  CSI2259
Radom seed: 1234
GPU: 5
Learning rate: 0.001
Loss: MaskedMSELoss

---------- LSTM ----------
{
    "epochs": 200,
    "lookback_length": 64,
    "steps": 1,
    "lr": 0.0001,
    "clip_grad": 3.0,
    "data_args": {
        "dataset": "CSI2259",
        "batch_size": 1,
        "shuffle_train": true,
        "n_jobs": 4,
        "valid_year": 2019,
        "test_year": 2020,
        "window": 64,
        "steps": 1
    },
    "early_stop": 20,
    "runner": "csi",
    "loss": "mse",
    "model_args": {
        "d_feat": 1,
        "hidden_size": 64,
        "num_layers": 2,
        "dropout": 0.1
    }
}
Epoch 157, train_loss 0.001065, train_ic 0.044068, train_icir 0.518293, train_ric 0.051169, train_ricir 0.539629, train_mae 0.016342, train_rmse 0.024806, train_mape 128.763702, train_acc 0.579460, valid_loss 0.0008795632, valid_ic 0.007658, valid_icir 0.190441, valid_ric 0.018428, valid_ricir 0.281643, valid_prec@10 0.564344, valid_prec@30 0.544399, valid_mae 0.013653, valid_rmse 0.024267, valid_mape 178.627151, valid_acc 0.588756, test_loss 0.001285, ic 0.001692, icir 0.043934, ric 0.009677, ricir 0.134480, prec@10 0.550206, prec@30 0.530590, test_mae 0.018435, test_rmse 0.035335, test_mape 148.205872, test_acc 0.645418
Epoch 158, train_loss 0.001080, train_ic 0.045006, train_icir 0.467319, train_ric 0.011648, train_ricir 0.104681, train_mae 0.012408, train_rmse 0.018513, train_mape 162.211746, train_acc 0.421868, valid_loss 0.0008851245, valid_ic 0.015806, valid_icir 0.410760, valid_ric -0.004863, valid_ricir -0.065962, valid_prec@10 0.575820, valid_prec@30 0.546311, valid_mae 0.015952, valid_rmse 0.025921, valid_mape 184.664658, valid_acc 0.360779, test_loss 0.001260, ic 0.013684, icir 0.334839, ric 0.001182, ricir 0.012673, prec@10 0.570370, prec@30 0.541289, test_mae 0.021507, test_rmse 0.036975, test_mape 175.343872, test_acc 0.374945
Epoch 159, train_loss 0.001060, train_ic 0.056754, train_icir 0.701756, train_ric 0.036105, train_ricir 0.423745, train_mae 0.013455, train_rmse 0.018886, train_mape 156.004028, train_acc 0.359451, valid_loss 0.0008511558, valid_ic 0.015113, valid_icir 0.419839, valid_ric 0.010610, valid_ricir 0.230021, valid_prec@10 0.556557, valid_prec@30 0.531421, valid_mae 0.013297, valid_rmse 0.024008, valid_mape 146.351074, valid_acc 0.550243, test_loss 0.001253, ic 0.009747, icir 0.307961, ric 0.009109, ricir 0.200560, prec@10 0.571193, prec@30 0.548697, test_mae 0.018073, test_rmse 0.035194, test_mape 136.019928, test_acc 0.616202
Epoch 160, train_loss 0.001068, train_ic 0.044261, train_icir 0.502345, train_ric 0.028272, train_ricir 0.298596, train_mae 0.012874, train_rmse 0.019614, train_mape 167.971725, train_acc 0.404161, valid_loss 0.0009046042, valid_ic 0.012185, valid_icir 0.271796, valid_ric 0.010554, valid_ricir 0.180496, valid_prec@10 0.577459, valid_prec@30 0.565984, valid_mae 0.016006, valid_rmse 0.026624, valid_mape 189.193024, valid_acc 0.365206, test_loss 0.001298, ic 0.006513, icir 0.157017, ric 0.008462, ricir 0.130683, prec@10 0.571193, prec@30 0.550206, test_mae 0.022081, test_rmse 0.037865, test_mape 180.702835, test_acc 0.343958
Epoch 161, train_loss 0.001094, train_ic 0.066953, train_icir 0.652708, train_ric 0.025751, train_ricir 0.220298, train_mae 0.012063, train_rmse 0.019217, train_mape 170.866974, train_acc 0.602036, valid_loss 0.0008705761, valid_ic 0.016053, valid_icir 0.329638, valid_ric -0.012857, valid_ricir -0.156921, valid_prec@10 0.582377, valid_prec@30 0.564617, valid_mae 0.013220, valid_rmse 0.023816, valid_mape 166.535919, valid_acc 0.602922, test_loss 0.001254, ic 0.012478, icir 0.279897, ric -0.002393, ricir -0.024815, prec@10 0.575309, prec@30 0.562826, test_mae 0.017698, test_rmse 0.034425, test_mape 137.624435, test_acc 0.674635
Epoch 162, train_loss 0.001072, train_ic 0.058998, train_icir 0.552393, train_ric 0.006108, train_ricir 0.051437, train_mae 0.040733, train_rmse 0.049836, train_mape 104.633820, train_acc 0.749889, valid_loss 0.0009025042, valid_ic 0.013720, valid_icir 0.282417, valid_ric -0.018402, valid_ricir -0.254310, valid_prec@10 0.575820, valid_prec@30 0.556967, valid_mae 0.015837, valid_rmse 0.026750, valid_mape 191.262299, valid_acc 0.353254, test_loss 0.001308, ic 0.011078, icir 0.250404, ric -0.006046, ricir -0.063310, prec@10 0.580247, prec@30 0.565158, test_mae 0.023302, test_rmse 0.038500, test_mape 192.169327, test_acc 0.252767
Epoch 163, train_loss 0.001079, train_ic 0.074334, train_icir 0.776414, train_ric 0.037648, train_ricir 0.367063, train_mae 0.016524, train_rmse 0.022307, train_mape 167.012924, train_acc 0.254980, valid_loss 0.0008560078, valid_ic 0.015035, valid_icir 0.357054, valid_ric -0.004702, valid_ricir -0.083470, valid_prec@10 0.563934, valid_prec@30 0.547268, valid_mae 0.013211, valid_rmse 0.023612, valid_mape 163.699463, valid_acc 0.606463, test_loss 0.001241, ic 0.011655, icir 0.339652, ric 0.001682, ricir 0.029004, prec@10 0.564609, prec@30 0.556104, test_mae 0.017585, test_rmse 0.034040, test_mape 143.317993, test_acc 0.689686
Epoch 164, train_loss 0.001063, train_ic 0.056943, train_icir 0.658677, train_ric 0.034392, train_ricir 0.372958, train_mae 0.011340, train_rmse 0.016274, train_mape 152.488251, train_acc 0.374945, valid_loss 0.0008462529, valid_ic 0.014351, valid_icir 0.411255, valid_ric 0.005075, valid_ricir 0.098027, valid_prec@10 0.568852, valid_prec@30 0.556284, valid_mae 0.013014, valid_rmse 0.024104, valid_mape 139.133148, valid_acc 0.594068, test_loss 0.001233, ic 0.011921, icir 0.384467, ric 0.012908, ricir 0.223368, prec@10 0.570370, prec@30 0.556241, test_mae 0.017991, test_rmse 0.034468, test_mape 138.450882, test_acc 0.620629
Epoch 165, train_loss 0.001089, train_ic 0.060652, train_icir 0.555747, train_ric 0.025287, train_ricir 0.205727, train_mae 0.027965, train_rmse 0.038607, train_mape 2923.004395, train_acc 0.514387, valid_loss 0.0009260086, valid_ic 0.018427, valid_icir 0.327726, valid_ric -0.003578, valid_ricir -0.042532, valid_prec@10 0.562295, valid_prec@30 0.559973, valid_mae 0.014387, valid_rmse 0.024393, valid_mape 186.679443, valid_acc 0.595839, test_loss 0.001312, ic 0.016252, icir 0.295469, ric 0.009750, ricir 0.096228, prec@10 0.562140, prec@30 0.560768, test_mae 0.019192, test_rmse 0.035181, test_mape 177.109558, test_acc 0.641434
Epoch 166, train_loss 0.001090, train_ic 0.060190, train_icir 0.689817, train_ric 0.037692, train_ricir 0.407610, train_mae 0.015119, train_rmse 0.021748, train_mape 129.607239, train_acc 0.422311, valid_loss 0.0008356551, valid_ic 0.014462, valid_icir 0.409245, valid_ric 0.002899, valid_ricir 0.067063, valid_prec@10 0.579508, valid_prec@30 0.545765, valid_mae 0.013191, valid_rmse 0.023937, valid_mape 129.275543, valid_acc 0.542275, test_loss 0.001225, ic 0.010952, icir 0.342598, ric 0.005446, ricir 0.125401, prec@10 0.576543, prec@30 0.557339, test_mae 0.019176, test_rmse 0.035638, test_mape 136.572815, test_acc 0.514387
Epoch 167, train_loss 0.001054, train_ic 0.064089, train_icir 0.609969, train_ric 0.013838, train_ricir 0.110090, train_mae 0.023320, train_rmse 0.029371, train_mape 129.679031, train_acc 0.424081, valid_loss 0.0008652412, valid_ic 0.016136, valid_icir 0.340409, valid_ric -0.020900, valid_ricir -0.279600, valid_prec@10 0.572541, valid_prec@30 0.533333, valid_mae 0.013931, valid_rmse 0.024566, valid_mape 166.428360, valid_acc 0.478530, test_loss 0.001255, ic 0.018273, icir 0.386031, ric -0.004440, ricir -0.053472, prec@10 0.570370, prec@30 0.558985, test_mae 0.020152, test_rmse 0.036081, test_mape 163.546616, test_acc 0.435591
Epoch 168, train_loss 0.001083, train_ic 0.050772, train_icir 0.577154, train_ric 0.051912, train_ricir 0.546766, train_mae 0.013671, train_rmse 0.020098, train_mape 200.301788, train_acc 0.602479, valid_loss 0.0009322676, valid_ic 0.011428, valid_icir 0.251305, valid_ric 0.016091, valid_ricir 0.247795, valid_prec@10 0.540164, valid_prec@30 0.525000, valid_mae 0.017273, valid_rmse 0.027373, valid_mape 229.751633, valid_acc 0.354139, test_loss 0.001311, ic 0.006040, icir 0.162203, ric 0.013961, ricir 0.209195, prec@10 0.539918, prec@30 0.536488, test_mae 0.024114, test_rmse 0.039313, test_mape 209.552078, test_acc 0.285967
Epoch 169, train_loss 0.001069, train_ic 0.059181, train_icir 0.631146, train_ric 0.018298, train_ricir 0.191718, train_mae 0.036332, train_rmse 0.042287, train_mape 155.285416, train_acc 0.112439, valid_loss 0.0009140754, valid_ic 0.016409, valid_icir 0.331344, valid_ric -0.011267, valid_ricir -0.229715, valid_prec@10 0.581557, valid_prec@30 0.566667, valid_mae 0.014016, valid_rmse 0.024645, valid_mape 200.169128, valid_acc 0.604692, test_loss 0.001321, ic 0.012046, icir 0.263069, ric -0.002697, ricir -0.046658, prec@10 0.563374, prec@30 0.557613, test_mae 0.018069, test_rmse 0.034875, test_mape 153.877350, test_acc 0.692784
Epoch 170, train_loss 0.001058, train_ic 0.055858, train_icir 0.612440, train_ric 0.050170, train_ricir 0.476551, train_mae 0.017845, train_rmse 0.026717, train_mape 139.376572, train_acc 0.383355, valid_loss 0.0008755423, valid_ic 0.010116, valid_icir 0.234396, valid_ric 0.016411, valid_ricir 0.246696, valid_prec@10 0.564754, valid_prec@30 0.550956, valid_mae 0.013597, valid_rmse 0.024853, valid_mape 170.381485, valid_acc 0.606463, test_loss 0.001295, ic 0.004800, icir 0.136993, ric 0.007477, ricir 0.104590, prec@10 0.565021, prec@30 0.544993, test_mae 0.017659, test_rmse 0.034632, test_mape 152.583084, test_acc 0.697654
Epoch 171, train_loss 0.001055, train_ic 0.056864, train_icir 0.649697, train_ric 0.032124, train_ricir 0.342005, train_mae 0.014239, train_rmse 0.019956, train_mape 184.015244, train_acc 0.508189, valid_loss 0.0008888420, valid_ic 0.012267, valid_icir 0.401987, valid_ric 0.004375, valid_ricir 0.098582, valid_prec@10 0.554918, valid_prec@30 0.543989, valid_mae 0.014124, valid_rmse 0.024438, valid_mape 211.441422, valid_acc 0.608676, test_loss 0.001290, ic 0.009184, icir 0.312401, ric 0.004855, ricir 0.095376, prec@10 0.568724, prec@30 0.538134, test_mae 0.017449, test_rmse 0.034004, test_mape 160.959320, test_acc 0.689243
Epoch 172, train_loss 0.001069, train_ic 0.064690, train_icir 0.723036, train_ric 0.038595, train_ricir 0.403855, train_mae 0.014408, train_rmse 0.021140, train_mape 150.439560, train_acc 0.787517, valid_loss 0.0009881551, valid_ic 0.013315, valid_icir 0.344958, valid_ric -0.007134, valid_ricir -0.156877, valid_prec@10 0.559016, valid_prec@30 0.541393, valid_mae 0.016640, valid_rmse 0.025120, valid_mape 304.747223, valid_acc 0.606020, test_loss 0.001354, ic 0.012259, icir 0.343743, ric 0.002258, ricir 0.041472, prec@10 0.565432, prec@30 0.551029, test_mae 0.017801, test_rmse 0.033474, test_mape 194.535934, test_acc 0.703851
Epoch 173, train_loss 0.001057, train_ic 0.067458, train_icir 0.643560, train_ric 0.036748, train_ricir 0.329579, train_mae 0.015764, train_rmse 0.022109, train_mape 139.587570, train_acc 0.395308, valid_loss 0.0008682468, valid_ic 0.015816, valid_icir 0.278077, valid_ric -0.004083, valid_ricir -0.050830, valid_prec@10 0.580738, valid_prec@30 0.564754, valid_mae 0.013797, valid_rmse 0.023999, valid_mape 162.827820, valid_acc 0.586100, test_loss 0.001253, ic 0.011326, icir 0.243007, ric 0.001862, ricir 0.020269, prec@10 0.567078, prec@30 0.561454, test_mae 0.018778, test_rmse 0.034788, test_mape 154.595520, test_acc 0.621514
Epoch 174, train_loss 0.001064, train_ic 0.064962, train_icir 0.595468, train_ric 0.029817, train_ricir 0.246334, train_mae 0.055721, train_rmse 0.066607, train_mape 131.899109, train_acc 0.358566, valid_loss 0.0008786634, valid_ic 0.016540, valid_icir 0.259151, valid_ric -0.016618, valid_ricir -0.189628, valid_prec@10 0.565984, valid_prec@30 0.523770, valid_mae 0.013702, valid_rmse 0.023962, valid_mape 179.174103, valid_acc 0.593183, test_loss 0.001258, ic 0.015838, icir 0.275310, ric -0.003064, ricir -0.028692, prec@10 0.576543, prec@30 0.550069, test_mae 0.019033, test_rmse 0.035260, test_mape 157.980316, test_acc 0.584329
Epoch 175, train_loss 0.001070, train_ic 0.065090, train_icir 0.628213, train_ric 0.063879, train_ricir 0.531765, train_mae 0.027187, train_rmse 0.034450, train_mape 111.367058, train_acc 0.354139, valid_loss 0.0008575207, valid_ic 0.013357, valid_icir 0.243558, valid_ric 0.012858, valid_ricir 0.146226, valid_prec@10 0.571721, valid_prec@30 0.555328, valid_mae 0.013775, valid_rmse 0.025053, valid_mape 148.784149, valid_acc 0.542275, test_loss 0.001258, ic 0.010186, icir 0.249111, ric 0.015703, ricir 0.190671, prec@10 0.551852, prec@30 0.557064, test_mae 0.019661, test_rmse 0.035659, test_mape 156.999191, test_acc 0.530766
Epoch 176, train_loss 0.001049, train_ic 0.072076, train_icir 0.720146, train_ric 0.023581, train_ricir 0.206880, train_mae 0.011699, train_rmse 0.018584, train_mape 129.133026, train_acc 0.555556, valid_loss 0.0008606143, valid_ic 0.015404, valid_icir 0.307515, valid_ric -0.022282, valid_ricir -0.318847, valid_prec@10 0.561885, valid_prec@30 0.537158, valid_mae 0.014471, valid_rmse 0.024679, valid_mape 148.519440, valid_acc 0.334661, test_loss 0.001226, ic 0.016103, icir 0.350372, ric -0.007428, ricir -0.091885, prec@10 0.580247, prec@30 0.560357, test_mae 0.022567, test_rmse 0.037004, test_mape 187.108414, test_acc 0.255423
Epoch 177, train_loss 0.001063, train_ic 0.056726, train_icir 0.536981, train_ric 0.010331, train_ricir 0.083080, train_mae 0.016027, train_rmse 0.022384, train_mape 126.261650, train_acc 0.580788, valid_loss 0.0009138969, valid_ic 0.016695, valid_icir 0.336243, valid_ric -0.014468, valid_ricir -0.170977, valid_prec@10 0.567623, valid_prec@30 0.544945, valid_mae 0.017166, valid_rmse 0.026665, valid_mape 208.164734, valid_acc 0.339531, test_loss 0.001277, ic 0.019385, icir 0.399565, ric -0.003115, ricir -0.030469, prec@10 0.576543, prec@30 0.553224, test_mae 0.024125, test_rmse 0.038135, test_mape 210.602310, test_acc 0.296149
Epoch 178, train_loss 0.001068, train_ic 0.065829, train_icir 0.687016, train_ric 0.034208, train_ricir 0.331005, train_mae 0.013736, train_rmse 0.021080, train_mape 121.818176, train_acc 0.669323, valid_loss 0.0008852093, valid_ic 0.017480, valid_icir 0.328511, valid_ric -0.003274, valid_ricir -0.045359, valid_prec@10 0.592213, valid_prec@30 0.574180, valid_mae 0.015228, valid_rmse 0.026010, valid_mape 175.174667, valid_acc 0.377601, test_loss 0.001288, ic 0.013514, icir 0.300902, ric 0.004582, ricir 0.053573, prec@10 0.571605, prec@30 0.551852, test_mae 0.022756, test_rmse 0.038093, test_mape 187.218521, test_acc 0.289951
Epoch 179, train_loss 0.001067, train_ic 0.058183, train_icir 0.562331, train_ric 0.041738, train_ricir 0.370655, train_mae 0.018506, train_rmse 0.023640, train_mape 294.104462, train_acc 0.364320, valid_loss 0.0009880592, valid_ic 0.016837, valid_icir 0.323426, valid_ric 0.006188, valid_ricir 0.086736, valid_prec@10 0.587705, valid_prec@30 0.565847, valid_mae 0.016266, valid_rmse 0.025238, valid_mape 266.264404, valid_acc 0.599823, test_loss 0.001381, ic 0.010058, icir 0.197773, ric 0.011506, ricir 0.131527, prec@10 0.553086, prec@30 0.552812, test_mae 0.019134, test_rmse 0.034471, test_mape 203.740021, test_acc 0.668437
Epoch 180, train_loss 0.001060, train_ic 0.069877, train_icir 0.757140, train_ric 0.047862, train_ricir 0.469141, train_mae 0.015858, train_rmse 0.023296, train_mape 177.150879, train_acc 0.625498, valid_loss 0.0009800106, valid_ic 0.016453, valid_icir 0.417937, valid_ric 0.001325, valid_ricir 0.022972, valid_prec@10 0.555738, valid_prec@30 0.544672, valid_mae 0.015736, valid_rmse 0.025194, valid_mape 278.585510, valid_acc 0.605135, test_loss 0.001369, ic 0.015151, icir 0.476610, ric 0.012449, ricir 0.190177, prec@10 0.559259, prec@30 0.550069, test_mae 0.017638, test_rmse 0.032977, test_mape 192.922653, test_acc 0.717574
Epoch 181, train_loss 0.001064, train_ic 0.073954, train_icir 0.812820, train_ric 0.045572, train_ricir 0.468040, train_mae 0.036580, train_rmse 0.045729, train_mape 203.954239, train_acc 0.196990, valid_loss 0.0008292070, valid_ic 0.017396, valid_icir 0.436014, valid_ric 0.005305, valid_ricir 0.096847, valid_prec@10 0.578689, valid_prec@30 0.562978, valid_mae 0.013092, valid_rmse 0.023793, valid_mape 126.332870, valid_acc 0.514387, test_loss 0.001206, ic 0.012950, icir 0.395573, ric 0.014250, ricir 0.268076, prec@10 0.565021, prec@30 0.565158, test_mae 0.018726, test_rmse 0.034833, test_mape 131.229782, test_acc 0.542718
Epoch 182, train_loss 0.001059, train_ic 0.073207, train_icir 0.773868, train_ric 0.036420, train_ricir 0.350531, train_mae 0.012260, train_rmse 0.020050, train_mape 148.750198, train_acc 0.402390, valid_loss 0.0008658351, valid_ic 0.019726, valid_icir 0.381560, valid_ric -0.010239, valid_ricir -0.162248, valid_prec@10 0.562705, valid_prec@30 0.532650, valid_mae 0.013305, valid_rmse 0.024276, valid_mape 151.962418, valid_acc 0.573705, test_loss 0.001247, ic 0.020018, icir 0.458618, ric 0.005293, ricir 0.074107, prec@10 0.565844, prec@30 0.558162, test_mae 0.019032, test_rmse 0.034812, test_mape 143.653351, test_acc 0.515272
Epoch 183, train_loss 0.001046, train_ic 0.076843, train_icir 0.785175, train_ric 0.037352, train_ricir 0.350261, train_mae 0.015451, train_rmse 0.021670, train_mape 114.591385, train_acc 0.602479, valid_loss 0.0008538212, valid_ic 0.016807, valid_icir 0.367892, valid_ric -0.010699, valid_ricir -0.181704, valid_prec@10 0.569672, valid_prec@30 0.537705, valid_mae 0.014787, valid_rmse 0.025026, valid_mape 155.974350, valid_acc 0.318725, test_loss 0.001215, ic 0.015872, icir 0.421081, ric 0.003268, ricir 0.049917, prec@10 0.576543, prec@30 0.559396, test_mae 0.022023, test_rmse 0.036728, test_mape 177.191422, test_acc 0.251881
Epoch 184, train_loss 0.001064, train_ic 0.067242, train_icir 0.710228, train_ric 0.049504, train_ricir 0.484295, train_mae 0.014949, train_rmse 0.022412, train_mape 205.724808, train_acc 0.281983, valid_loss 0.0008459703, valid_ic 0.015177, valid_icir 0.335923, valid_ric 0.009454, valid_ricir 0.131884, valid_prec@10 0.581557, valid_prec@30 0.566667, valid_mae 0.013993, valid_rmse 0.024582, valid_mape 146.473465, valid_acc 0.385126, test_loss 0.001215, ic 0.010205, icir 0.270998, ric 0.014661, ricir 0.185352, prec@10 0.565432, prec@30 0.564198, test_mae 0.021347, test_rmse 0.036455, test_mape 164.654602, test_acc 0.307216
Epoch 185, train_loss 0.001046, train_ic 0.058590, train_icir 0.618528, train_ric 0.035172, train_ricir 0.359636, train_mae 0.041099, train_rmse 0.050629, train_mape 235.268570, train_acc 0.153608, valid_loss 0.0010465199, valid_ic 0.015400, valid_icir 0.308023, valid_ric 0.002218, valid_ricir 0.034236, valid_prec@10 0.551230, valid_prec@30 0.553415, valid_mae 0.020416, valid_rmse 0.029530, valid_mape 312.458740, valid_acc 0.337760, test_loss 0.001413, ic 0.011730, icir 0.250214, ric 0.009730, ricir 0.119330, prec@10 0.555556, prec@30 0.553498, test_mae 0.028354, test_rmse 0.041624, test_mape 284.233154, test_acc 0.221780
Epoch 186, train_loss 0.001050, train_ic 0.058505, train_icir 0.658245, train_ric 0.022352, train_ricir 0.218625, train_mae 0.024535, train_rmse 0.029257, train_mape 206.788498, train_acc 0.223993, valid_loss 0.0009265717, valid_ic 0.014545, valid_icir 0.343127, valid_ric -0.003948, valid_ricir -0.070353, valid_prec@10 0.588934, valid_prec@30 0.557104, valid_mae 0.014816, valid_rmse 0.024202, valid_mape 239.731720, valid_acc 0.603807, test_loss 0.001317, ic 0.009891, icir 0.253767, ric -0.004031, ricir -0.064056, prec@10 0.573663, prec@30 0.560905, test_mae 0.017478, test_rmse 0.033518, test_mape 183.234894, test_acc 0.700753
Epoch 187, train_loss 0.001053, train_ic 0.052840, train_icir 0.568848, train_ric 0.044658, train_ricir 0.432667, train_mae 0.040335, train_rmse 0.046698, train_mape 168.993347, train_acc 0.046481, valid_loss 0.0009899584, valid_ic 0.016825, valid_icir 0.452803, valid_ric 0.019178, valid_ricir 0.280543, valid_prec@10 0.566393, valid_prec@30 0.543989, valid_mae 0.020162, valid_rmse 0.029110, valid_mape 286.772858, valid_acc 0.332891, test_loss 0.001334, ic 0.010511, icir 0.304259, ric 0.012492, ricir 0.143892, prec@10 0.561728, prec@30 0.530590, test_mae 0.026217, test_rmse 0.039681, test_mape 240.324371, test_acc 0.254537
Epoch 188, train_loss 0.001065, train_ic 0.055935, train_icir 0.625642, train_ric 0.054133, train_ricir 0.521705, train_mae 0.017814, train_rmse 0.024491, train_mape 119.647385, train_acc 0.688800, valid_loss 0.0010343912, valid_ic 0.011112, valid_icir 0.235982, valid_ric 0.012511, valid_ricir 0.185591, valid_prec@10 0.572541, valid_prec@30 0.572951, valid_mae 0.016732, valid_rmse 0.028885, valid_mape 193.145416, valid_acc 0.354139, test_loss 0.001536, ic 0.005341, icir 0.130499, ric 0.012210, ricir 0.204109, prec@10 0.541564, prec@30 0.545816, test_mae 0.023428, test_rmse 0.040121, test_mape 201.312881, test_acc 0.290394
Epoch 189, train_loss 0.001050, train_ic 0.063414, train_icir 0.629167, train_ric 0.041539, train_ricir 0.379208, train_mae 0.014419, train_rmse 0.020873, train_mape 246.920181, train_acc 0.417441, valid_loss 0.0009011815, valid_ic 0.014534, valid_icir 0.296905, valid_ric 0.001454, valid_ricir 0.019268, valid_prec@10 0.590574, valid_prec@30 0.550273, valid_mae 0.016289, valid_rmse 0.026444, valid_mape 200.360107, valid_acc 0.349270, test_loss 0.001288, ic 0.010756, icir 0.250922, ric 0.008293, ricir 0.090244, prec@10 0.565021, prec@30 0.559396, test_mae 0.024027, test_rmse 0.038792, test_mape 211.736938, test_acc 0.227977
Epoch 190, train_loss 0.001060, train_ic 0.061171, train_icir 0.681945, train_ric 0.025653, train_ricir 0.263928, train_mae 0.018976, train_rmse 0.024309, train_mape 167.888748, train_acc 0.297919, valid_loss 0.0008668133, valid_ic 0.015480, valid_icir 0.439184, valid_ric 0.003743, valid_ricir 0.074317, valid_prec@10 0.577459, valid_prec@30 0.547131, valid_mae 0.013613, valid_rmse 0.023519, valid_mape 197.003952, valid_acc 0.603364, test_loss 0.001258, ic 0.011410, icir 0.344786, ric 0.005851, ricir 0.110733, prec@10 0.555967, prec@30 0.549794, test_mae 0.017314, test_rmse 0.033590, test_mape 163.275772, test_acc 0.699867
Epoch 191, train_loss 0.001052, train_ic 0.055591, train_icir 0.528527, train_ric 0.058833, train_ricir 0.522617, train_mae 0.016456, train_rmse 0.024364, train_mape 193.263977, train_acc 0.409916, valid_loss 0.0008968955, valid_ic 0.013184, valid_icir 0.213517, valid_ric 0.015268, valid_ricir 0.172303, valid_prec@10 0.561475, valid_prec@30 0.564754, valid_mae 0.015318, valid_rmse 0.026013, valid_mape 186.338287, valid_acc 0.414785, test_loss 0.001299, ic 0.006957, icir 0.119148, ric 0.017540, ricir 0.180586, prec@10 0.574897, prec@30 0.566118, test_mae 0.022548, test_rmse 0.038451, test_mape 194.926392, test_acc 0.376273
Epoch 192, train_loss 0.001063, train_ic 0.067997, train_icir 0.736505, train_ric 0.035016, train_ricir 0.364120, train_mae 0.028680, train_rmse 0.034766, train_mape 128.279663, train_acc 0.247012, valid_loss 0.0008472406, valid_ic 0.015516, valid_icir 0.411712, valid_ric -0.000280, valid_ricir -0.006421, valid_prec@10 0.564754, valid_prec@30 0.544536, valid_mae 0.013086, valid_rmse 0.024233, valid_mape 156.127258, valid_acc 0.608234, test_loss 0.001246, ic 0.011588, icir 0.368921, ric 0.004733, ricir 0.098986, prec@10 0.572428, prec@30 0.546914, test_mae 0.017407, test_rmse 0.033970, test_mape 144.233032, test_acc 0.678176
Epoch 193, train_loss 0.001060, train_ic 0.069874, train_icir 0.768747, train_ric 0.047278, train_ricir 0.503325, train_mae 0.030898, train_rmse 0.035799, train_mape 170.318909, train_acc 0.170429, valid_loss 0.0009125010, valid_ic 0.017795, valid_icir 0.443861, valid_ric 0.008340, valid_ricir 0.171394, valid_prec@10 0.562295, valid_prec@30 0.534016, valid_mae 0.014659, valid_rmse 0.023660, valid_mape 238.052551, valid_acc 0.603364, test_loss 0.001286, ic 0.012351, icir 0.365949, ric 0.008897, ricir 0.170172, prec@10 0.569959, prec@30 0.553909, test_mae 0.017105, test_rmse 0.032597, test_mape 180.171097, test_acc 0.705622
Epoch 194, train_loss 0.001054, train_ic 0.066424, train_icir 0.671881, train_ric 0.045283, train_ricir 0.388730, train_mae 0.015201, train_rmse 0.022457, train_mape 134.133713, train_acc 0.453741, valid_loss 0.0008403076, valid_ic 0.016253, valid_icir 0.380788, valid_ric 0.005338, valid_ricir 0.076824, valid_prec@10 0.561475, valid_prec@30 0.554645, valid_mae 0.013594, valid_rmse 0.023985, valid_mape 146.256836, valid_acc 0.453298, test_loss 0.001216, ic 0.013977, icir 0.433700, ric 0.011319, ricir 0.153856, prec@10 0.541564, prec@30 0.548422, test_mae 0.019286, test_rmse 0.034327, test_mape 138.398224, test_acc 0.419655
Epoch 195, train_loss 0.001052, train_ic 0.046199, train_icir 0.534956, train_ric 0.040939, train_ricir 0.427211, train_mae 0.017240, train_rmse 0.023840, train_mape 181.723953, train_acc 0.277114, valid_loss 0.0008495375, valid_ic 0.016751, valid_icir 0.463372, valid_ric 0.029745, valid_ricir 0.470099, valid_prec@10 0.579918, valid_prec@30 0.562295, valid_mae 0.015195, valid_rmse 0.025322, valid_mape 170.437775, valid_acc 0.359008, test_loss 0.001211, ic 0.007331, icir 0.227660, ric 0.018754, ricir 0.273288, prec@10 0.554321, prec@30 0.554870, test_mae 0.020733, test_rmse 0.036313, test_mape 158.039642, test_acc 0.364763
Epoch 196, train_loss 0.001045, train_ic 0.074156, train_icir 0.744198, train_ric 0.025950, train_ricir 0.227251, train_mae 0.014161, train_rmse 0.022742, train_mape 135.078400, train_acc 0.515715, valid_loss 0.0008312018, valid_ic 0.017014, valid_icir 0.359709, valid_ric -0.016731, valid_ricir -0.268108, valid_prec@10 0.565574, valid_prec@30 0.537295, valid_mae 0.013377, valid_rmse 0.023830, valid_mape 141.138214, valid_acc 0.511731, test_loss 0.001206, ic 0.015185, icir 0.338939, ric -0.004749, ricir -0.061478, prec@10 0.566255, prec@30 0.553361, test_mae 0.019041, test_rmse 0.034728, test_mape 133.336502, test_acc 0.467021
Epoch 197, train_loss 0.001052, train_ic 0.059526, train_icir 0.585360, train_ric 0.058261, train_ricir 0.503117, train_mae 0.023219, train_rmse 0.034171, train_mape 129.768845, train_acc 0.442231, valid_loss 0.0008502126, valid_ic 0.011485, valid_icir 0.192742, valid_ric 0.009978, valid_ricir 0.114417, valid_prec@10 0.552459, valid_prec@30 0.531557, valid_mae 0.013842, valid_rmse 0.024410, valid_mape 155.605499, valid_acc 0.558212, test_loss 0.001245, ic 0.006112, icir 0.115573, ric 0.010418, ricir 0.128784, prec@10 0.560494, prec@30 0.542936, test_mae 0.020001, test_rmse 0.036259, test_mape 150.066406, test_acc 0.557769
