Dataset:  CSI
Radom seed: 1234
GPU: 7
Learning rate: 0.001
Loss: MaskedMSELoss

---------- LSTM ----------
{
    "epochs": 200,
    "lookback_length": 64,
    "steps": 1,
    "lr": 0.0001,
    "clip_grad": 3.0,
    "data_args": {
        "dataset": "CSI",
        "batch_size": 1,
        "shuffle_train": true,
        "n_jobs": 4,
        "valid_year": 2019,
        "test_year": 2020,
        "window": 64,
        "steps": 1
    },
    "early_stop": 20,
    "runner": "csi",
    "loss": "mse",
    "model_args": {
        "d_feat": 1,
        "hidden_size": 64,
        "num_layers": 2,
        "dropout": 0.1
    }
}
Epoch 160, train_loss 0.001105, train_ic 0.046371, train_icir 0.561384, train_ric 0.015710, train_ricir 0.176093, train_mae 0.013439, train_rmse 0.020175, train_mape 177.347092, train_acc 0.366340, valid_loss 0.0009177009, valid_ic 0.014409, valid_icir 0.359916, valid_ric 0.001427, valid_ricir 0.034464, valid_prec@10 0.554098, valid_prec@30 0.584563, valid_mae 0.016494, valid_rmse 0.025880, valid_mape 201.151520, valid_acc 0.364476, test_loss 0.001397, ic 0.006390, icir 0.171371, ric 0.002865, ricir 0.055616, prec@10 0.554733, prec@30 0.551440, test_mae 0.024884, test_rmse 0.040552, test_mape 196.685928, test_acc 0.274174
Epoch 161, train_loss 0.001132, train_ic 0.063552, train_icir 0.668462, train_ric 0.020647, train_ricir 0.196644, train_mae 0.012219, train_rmse 0.019496, train_mape 171.702545, train_acc 0.586255, valid_loss 0.0008745800, valid_ic 0.023262, valid_icir 0.509360, valid_ric -0.005272, valid_ricir -0.080547, valid_prec@10 0.590574, valid_prec@30 0.560792, valid_mae 0.013409, valid_rmse 0.022736, valid_mape 157.479706, valid_acc 0.587181, test_loss 0.001342, ic 0.012787, icir 0.284332, ric 0.002178, ricir 0.025539, prec@10 0.580658, prec@30 0.559534, test_mae 0.019440, test_rmse 0.036715, test_mape 138.671799, test_acc 0.672881
Epoch 162, train_loss 0.001112, train_ic 0.055142, train_icir 0.545291, train_ric -0.001813, train_ricir -0.015728, train_mae 0.040768, train_rmse 0.050014, train_mape 102.171310, train_acc 0.745276, valid_loss 0.0009225112, valid_ic 0.013635, valid_icir 0.275046, valid_ric -0.020348, valid_ricir -0.286792, valid_prec@10 0.602459, valid_prec@30 0.582240, valid_mae 0.016384, valid_rmse 0.026060, valid_mape 202.185745, valid_acc 0.373167, test_loss 0.001423, ic 0.005193, icir 0.109855, ric -0.010670, ricir -0.116496, prec@10 0.588066, prec@30 0.573800, test_mae 0.025948, test_rmse 0.041320, test_mape 204.726196, test_acc 0.220979
Epoch 163, train_loss 0.001117, train_ic 0.067761, train_icir 0.798237, train_ric 0.032049, train_ricir 0.368153, train_mae 0.016577, train_rmse 0.022819, train_mape 167.306366, train_acc 0.269862, valid_loss 0.0008626838, valid_ic 0.020259, valid_icir 0.564854, valid_ric 0.003989, valid_ricir 0.097298, valid_prec@10 0.578689, valid_prec@30 0.554918, valid_mae 0.013331, valid_rmse 0.022770, valid_mape 154.590378, valid_acc 0.580391, test_loss 0.001329, ic 0.013346, icir 0.427489, ric 0.010812, ricir 0.235962, prec@10 0.579424, prec@30 0.556104, test_mae 0.018956, test_rmse 0.036142, test_mape 138.418762, test_acc 0.683569
Epoch 164, train_loss 0.001105, train_ic 0.051199, train_icir 0.632565, train_ric 0.029573, train_ricir 0.324062, train_mae 0.011914, train_rmse 0.017342, train_mape 151.348740, train_acc 0.371110, valid_loss 0.0008582679, valid_ic 0.018766, valid_icir 0.595885, valid_ric 0.011606, valid_ricir 0.206424, valid_prec@10 0.580738, valid_prec@30 0.553689, valid_mae 0.013430, valid_rmse 0.022970, valid_mape 143.632889, valid_acc 0.544813, test_loss 0.001326, ic 0.011525, icir 0.353277, ric 0.013641, ricir 0.221774, prec@10 0.560905, prec@30 0.553772, test_mae 0.019999, test_rmse 0.037034, test_mape 135.749878, test_acc 0.630375
Epoch 165, train_loss 0.001129, train_ic 0.059996, train_icir 0.613450, train_ric 0.014353, train_ricir 0.129108, train_mae 0.028655, train_rmse 0.039637, train_mape 1676.361084, train_acc 0.429871, valid_loss 0.0008990494, valid_ic 0.021566, valid_icir 0.458396, valid_ric -0.005681, valid_ricir -0.088598, valid_prec@10 0.570082, valid_prec@30 0.590574, valid_mae 0.014019, valid_rmse 0.023626, valid_mape 153.925461, valid_acc 0.562466, test_loss 0.001369, ic 0.012569, icir 0.267086, ric 0.001714, ricir 0.021842, prec@10 0.569959, prec@30 0.581619, test_mae 0.020004, test_rmse 0.036946, test_mape 152.459091, test_acc 0.643052
Epoch 166, train_loss 0.001132, train_ic 0.059647, train_icir 0.726958, train_ric 0.033496, train_ricir 0.378125, train_mae 0.014710, train_rmse 0.022024, train_mape 2361.653809, train_acc 0.431869, valid_loss 0.0008704422, valid_ic 0.024378, valid_icir 0.638386, valid_ric 0.010223, valid_ricir 0.233504, valid_prec@10 0.595902, valid_prec@30 0.562432, valid_mae 0.013867, valid_rmse 0.024397, valid_mape 133.391296, valid_acc 0.518740, test_loss 0.001377, ic 0.014547, icir 0.378565, ric 0.009518, ricir 0.188473, prec@10 0.585185, prec@30 0.556927, test_mae 0.021618, test_rmse 0.039182, test_mape 157.655151, test_acc 0.533681
Epoch 167, train_loss 0.001096, train_ic 0.060660, train_icir 0.620118, train_ric 0.019630, train_ricir 0.172388, train_mae 0.026628, train_rmse 0.033884, train_mape 125.731468, train_acc 0.351108, valid_loss 0.0008777246, valid_ic 0.023012, valid_icir 0.557857, valid_ric -0.006111, valid_ricir -0.097532, valid_prec@10 0.589754, valid_prec@30 0.551776, valid_mae 0.014365, valid_rmse 0.023497, valid_mape 165.808823, valid_acc 0.501358, test_loss 0.001339, ic 0.017664, icir 0.402710, ric 0.005576, ricir 0.078363, prec@10 0.574897, prec@30 0.563237, test_mae 0.021880, test_rmse 0.038102, test_mape 160.372269, test_acc 0.492419
Epoch 168, train_loss 0.001125, train_ic 0.046019, train_icir 0.546942, train_ric 0.044358, train_ricir 0.471793, train_mae 0.015324, train_rmse 0.022590, train_mape 224.228745, train_acc 0.582340, valid_loss 0.0009960238, valid_ic 0.013206, valid_icir 0.394723, valid_ric 0.023080, valid_ricir 0.463571, valid_prec@10 0.541803, valid_prec@30 0.530191, valid_mae 0.018651, valid_rmse 0.027814, valid_mape 257.126434, valid_acc 0.366649, test_loss 0.001446, ic 0.004627, icir 0.143776, ric 0.015847, ricir 0.257175, prec@10 0.530453, prec@30 0.524966, test_mae 0.027187, test_rmse 0.041843, test_mape 224.960373, test_acc 0.227194
Epoch 169, train_loss 0.001109, train_ic 0.060209, train_icir 0.661641, train_ric 0.013392, train_ricir 0.137385, train_mae 0.038092, train_rmse 0.043946, train_mape 155.952271, train_acc 0.120046, valid_loss 0.0009167564, valid_ic 0.021328, valid_icir 0.416511, valid_ric -0.008371, valid_ricir -0.153265, valid_prec@10 0.589754, valid_prec@30 0.566940, valid_mae 0.013786, valid_rmse 0.023048, valid_mape 173.435669, valid_acc 0.590440, test_loss 0.001390, ic 0.010892, icir 0.225462, ric -0.003108, ricir -0.041334, prec@10 0.585185, prec@30 0.556379, test_mae 0.019409, test_rmse 0.036404, test_mape 151.379593, test_acc 0.699975
Epoch 170, train_loss 0.001098, train_ic 0.045145, train_icir 0.550284, train_ric 0.041964, train_ricir 0.425262, train_mae 0.017937, train_rmse 0.026810, train_mape 137.072083, train_acc 0.349484, valid_loss 0.0009132465, valid_ic 0.007731, valid_icir 0.205055, valid_ric 0.017826, valid_ricir 0.310412, valid_prec@10 0.590984, valid_prec@30 0.564617, valid_mae 0.013937, valid_rmse 0.023878, valid_mape 181.144562, valid_acc 0.586366, test_loss 0.001428, ic -0.000503, icir -0.013591, ric 0.005963, ricir 0.086234, prec@10 0.558436, prec@30 0.555556, test_mae 0.018968, test_rmse 0.036526, test_mape 149.913681, test_acc 0.701715
Epoch 171, train_loss 0.001096, train_ic 0.049242, train_icir 0.572343, train_ric 0.015862, train_ricir 0.161620, train_mae 0.014347, train_rmse 0.020087, train_mape 188.693390, train_acc 0.495272, valid_loss 0.0008953575, valid_ic 0.017228, valid_icir 0.516321, valid_ric 0.001343, valid_ricir 0.023497, valid_prec@10 0.573361, valid_prec@30 0.550546, valid_mae 0.014303, valid_rmse 0.023177, valid_mape 206.975845, valid_acc 0.589897, test_loss 0.001356, ic 0.011562, icir 0.356668, ric 0.004331, ricir 0.074969, prec@10 0.576543, prec@30 0.549657, test_mae 0.018810, test_rmse 0.035578, test_mape 154.424362, test_acc 0.682078
Epoch 172, train_loss 0.001112, train_ic 0.060337, train_icir 0.741132, train_ric 0.036139, train_ricir 0.409317, train_mae 0.014698, train_rmse 0.021418, train_mape 153.976212, train_acc 0.778168, valid_loss 0.0009929869, valid_ic 0.021183, valid_icir 0.605501, valid_ric 0.007973, valid_ricir 0.181372, valid_prec@10 0.581967, valid_prec@30 0.549180, valid_mae 0.016184, valid_rmse 0.024080, valid_mape 290.419830, valid_acc 0.595329, test_loss 0.001440, ic 0.013479, icir 0.409228, ric 0.012046, ricir 0.232306, prec@10 0.573251, prec@30 0.551578, test_mae 0.018099, test_rmse 0.034690, test_mape 184.719620, test_acc 0.735769
Epoch 173, train_loss 0.001097, train_ic 0.066495, train_icir 0.684804, train_ric 0.028966, train_ricir 0.278963, train_mae 0.015679, train_rmse 0.021792, train_mape 143.261871, train_acc 0.387263, valid_loss 0.0008932746, valid_ic 0.014736, valid_icir 0.276616, valid_ric -0.007468, valid_ricir -0.106378, valid_prec@10 0.607787, valid_prec@30 0.590847, valid_mae 0.013868, valid_rmse 0.023726, valid_mape 156.182983, valid_acc 0.588810, test_loss 0.001381, ic 0.005958, icir 0.126281, ric -0.001002, ricir -0.010878, prec@10 0.586420, prec@30 0.588203, test_mae 0.020270, test_rmse 0.036814, test_mape 143.209534, test_acc 0.661695
Epoch 174, train_loss 0.001107, train_ic 0.065187, train_icir 0.597729, train_ric 0.028199, train_ricir 0.227756, train_mae 0.057974, train_rmse 0.068307, train_mape 154.448776, train_acc 0.285124, valid_loss 0.0008973597, valid_ic 0.021606, valid_icir 0.371624, valid_ric -0.008834, valid_ricir -0.101339, valid_prec@10 0.588934, valid_prec@30 0.540437, valid_mae 0.013915, valid_rmse 0.023713, valid_mape 165.541550, valid_acc 0.573601, test_loss 0.001355, ic 0.014389, icir 0.243937, ric 0.002487, ricir 0.020947, prec@10 0.581481, prec@30 0.553224, test_mae 0.021327, test_rmse 0.038063, test_mape 153.618698, test_acc 0.563013
Epoch 175, train_loss 0.001112, train_ic 0.061971, train_icir 0.653555, train_ric 0.060774, train_ricir 0.565208, train_mae 0.026721, train_rmse 0.034216, train_mape 108.242355, train_acc 0.417975, valid_loss 0.0008821504, valid_ic 0.015188, valid_icir 0.295508, valid_ric 0.019378, valid_ricir 0.252556, valid_prec@10 0.557787, valid_prec@30 0.543852, valid_mae 0.014117, valid_rmse 0.024267, valid_mape 147.208252, valid_acc 0.497556, test_loss 0.001371, ic 0.005287, icir 0.108177, ric 0.015945, ricir 0.180489, prec@10 0.548560, prec@30 0.540466, test_mae 0.022325, test_rmse 0.038563, test_mape 161.887894, test_acc 0.452150
Epoch 176, train_loss 0.001088, train_ic 0.066704, train_icir 0.712269, train_ric 0.016399, train_ricir 0.146952, train_mae 0.012471, train_rmse 0.019532, train_mape 143.635803, train_acc 0.540905, valid_loss 0.0008992856, valid_ic 0.020764, valid_icir 0.451152, valid_ric -0.014092, valid_ricir -0.231509, valid_prec@10 0.579098, valid_prec@30 0.579508, valid_mae 0.015409, valid_rmse 0.024699, valid_mape 165.995102, valid_acc 0.375611, test_loss 0.001352, ic 0.016845, icir 0.389694, ric -0.000776, ricir -0.011730, prec@10 0.585185, prec@30 0.565432, test_mae 0.024860, test_rmse 0.039546, test_mape 188.216965, test_acc 0.271936
Epoch 177, train_loss 0.001102, train_ic 0.052105, train_icir 0.508304, train_ric 0.012969, train_ricir 0.106742, train_mae 0.016601, train_rmse 0.023154, train_mape 132.845703, train_acc 0.555995, valid_loss 0.0009672123, valid_ic 0.024866, valid_icir 0.463228, valid_ric -0.006800, valid_ricir -0.080297, valid_prec@10 0.581967, valid_prec@30 0.549317, valid_mae 0.017462, valid_rmse 0.026378, valid_mape 202.111191, valid_acc 0.363118, test_loss 0.001412, ic 0.026257, icir 0.515428, ric 0.006069, ricir 0.059072, prec@10 0.579424, prec@30 0.560082, test_mae 0.027085, test_rmse 0.040989, test_mape 216.144257, test_acc 0.249565
Epoch 178, train_loss 0.001110, train_ic 0.070170, train_icir 0.773765, train_ric 0.023645, train_ricir 0.236348, train_mae 0.014648, train_rmse 0.022300, train_mape 118.724022, train_acc 0.687740, valid_loss 0.0009084998, valid_ic 0.019043, valid_icir 0.425794, valid_ric -0.007277, valid_ricir -0.131933, valid_prec@10 0.641803, valid_prec@30 0.593579, valid_mae 0.015581, valid_rmse 0.025381, valid_mape 175.054062, valid_acc 0.373167, test_loss 0.001383, ic 0.011053, icir 0.280786, ric 0.003917, ricir 0.060901, prec@10 0.590535, prec@30 0.598354, test_mae 0.024719, test_rmse 0.039482, test_mape 185.864838, test_acc 0.238628
Epoch 179, train_loss 0.001111, train_ic 0.055796, train_icir 0.605708, train_ric 0.028834, train_ricir 0.291429, train_mae 0.019342, train_rmse 0.024759, train_mape 302.850281, train_acc 0.377601, valid_loss 0.0009545966, valid_ic 0.022086, valid_icir 0.551648, valid_ric 0.005156, valid_ricir 0.106863, valid_prec@10 0.579098, valid_prec@30 0.561066, valid_mae 0.015729, valid_rmse 0.023802, valid_mape 260.835968, valid_acc 0.592341, test_loss 0.001394, ic 0.013671, icir 0.344011, ric 0.009664, ricir 0.145469, prec@10 0.580658, prec@30 0.549931, test_mae 0.018738, test_rmse 0.035027, test_mape 170.940277, test_acc 0.713647
Epoch 180, train_loss 0.001100, train_ic 0.067593, train_icir 0.813451, train_ric 0.043782, train_ricir 0.484794, train_mae 0.017033, train_rmse 0.024773, train_mape 194.552124, train_acc 0.616124, valid_loss 0.0009440857, valid_ic 0.022254, valid_icir 0.583547, valid_ric 0.011892, valid_ricir 0.254802, valid_prec@10 0.578279, valid_prec@30 0.549044, valid_mae 0.015080, valid_rmse 0.023426, valid_mape 244.506454, valid_acc 0.594785, test_loss 0.001402, ic 0.016662, icir 0.543869, ric 0.017759, ricir 0.338872, prec@10 0.559259, prec@30 0.547325, test_mae 0.017962, test_rmse 0.034279, test_mape 171.669464, test_acc 0.750684
Epoch 181, train_loss 0.001104, train_ic 0.070715, train_icir 0.781856, train_ric 0.042052, train_ricir 0.438363, train_mae 0.035118, train_rmse 0.044623, train_mape 180.089264, train_acc 0.225526, valid_loss 0.0008537434, valid_ic 0.022115, valid_icir 0.548004, valid_ric 0.009954, valid_ricir 0.172256, valid_prec@10 0.566803, valid_prec@30 0.552596, valid_mae 0.013783, valid_rmse 0.023705, valid_mape 131.842941, valid_acc 0.466051, test_loss 0.001294, ic 0.012378, icir 0.348685, ric 0.015028, ricir 0.211659, prec@10 0.566255, prec@30 0.565569, test_mae 0.021677, test_rmse 0.037390, test_mape 145.386810, test_acc 0.421825
Epoch 182, train_loss 0.001105, train_ic 0.073306, train_icir 0.792947, train_ric 0.033699, train_ricir 0.311898, train_mae 0.012542, train_rmse 0.020382, train_mape 146.131973, train_acc 0.400296, valid_loss 0.0008974287, valid_ic 0.021388, valid_icir 0.449667, valid_ric -0.005757, valid_ricir -0.100137, valid_prec@10 0.569672, valid_prec@30 0.568989, valid_mae 0.013988, valid_rmse 0.023862, valid_mape 146.672470, valid_acc 0.518468, test_loss 0.001362, ic 0.016349, icir 0.377312, ric 0.007015, ricir 0.100711, prec@10 0.577778, prec@30 0.569959, test_mae 0.021476, test_rmse 0.036784, test_mape 152.571060, test_acc 0.467810
Epoch 183, train_loss 0.001082, train_ic 0.069415, train_icir 0.768780, train_ric 0.030452, train_ricir 0.296267, train_mae 0.015604, train_rmse 0.022073, train_mape 119.791641, train_acc 0.578947, valid_loss 0.0008983185, valid_ic 0.021540, valid_icir 0.545932, valid_ric -0.001363, valid_ricir -0.026277, valid_prec@10 0.584016, valid_prec@30 0.557104, valid_mae 0.015668, valid_rmse 0.025050, valid_mape 169.009888, valid_acc 0.358229, test_loss 0.001336, ic 0.016077, icir 0.440018, ric 0.008866, ricir 0.135577, prec@10 0.568313, prec@30 0.551989, test_mae 0.025147, test_rmse 0.039350, test_mape 188.578720, test_acc 0.238379
Epoch 184, train_loss 0.001101, train_ic 0.069323, train_icir 0.807498, train_ric 0.045486, train_ricir 0.499509, train_mae 0.015180, train_rmse 0.022789, train_mape 214.231873, train_acc 0.282609, valid_loss 0.0008793428, valid_ic 0.017517, valid_icir 0.446464, valid_ric 0.011467, valid_ricir 0.231801, valid_prec@10 0.598361, valid_prec@30 0.579508, valid_mae 0.014819, valid_rmse 0.024725, valid_mape 156.616394, valid_acc 0.382944, test_loss 0.001331, ic 0.007944, icir 0.221523, ric 0.014965, ricir 0.241429, prec@10 0.569959, prec@30 0.560082, test_mae 0.023687, test_rmse 0.038585, test_mape 170.545700, test_acc 0.254288
Epoch 185, train_loss 0.001092, train_ic 0.064385, train_icir 0.739554, train_ric 0.032742, train_ricir 0.358670, train_mae 0.041666, train_rmse 0.051145, train_mape 256.693634, train_acc 0.166221, valid_loss 0.0011588962, valid_ic 0.016489, valid_icir 0.381623, valid_ric 0.002377, valid_ricir 0.050738, valid_prec@10 0.586475, valid_prec@30 0.575273, valid_mae 0.023387, valid_rmse 0.031655, valid_mape 378.247711, valid_acc 0.355242, test_loss 0.001623, ic 0.005507, icir 0.120861, ric 0.004800, ricir 0.071143, prec@10 0.567078, prec@30 0.542387, test_mae 0.032936, test_rmse 0.045598, test_mape 315.433716, test_acc 0.190654
Epoch 186, train_loss 0.001093, train_ic 0.051441, train_icir 0.593638, train_ric 0.021414, train_ricir 0.207695, train_mae 0.024930, train_rmse 0.030353, train_mape 204.510239, train_acc 0.278949, valid_loss 0.0009751059, valid_ic 0.015244, valid_icir 0.415538, valid_ric 0.001451, valid_ricir 0.024261, valid_prec@10 0.619672, valid_prec@30 0.592486, valid_mae 0.015765, valid_rmse 0.024479, valid_mape 266.557587, valid_acc 0.578490, test_loss 0.001457, ic 0.007177, icir 0.190460, ric 0.002892, ricir 0.045104, prec@10 0.578601, prec@30 0.584088, test_mae 0.018512, test_rmse 0.034982, test_mape 185.589584, test_acc 0.703207
Epoch 187, train_loss 0.001095, train_ic 0.049375, train_icir 0.487921, train_ric 0.036887, train_ricir 0.308653, train_mae 0.042212, train_rmse 0.048513, train_mape 179.630997, train_acc 0.028273, valid_loss 0.0010650776, valid_ic 0.023738, valid_icir 0.532126, valid_ric 0.020383, valid_ricir 0.242482, valid_prec@10 0.552869, valid_prec@30 0.538251, valid_mae 0.021061, valid_rmse 0.029343, valid_mape 299.473755, valid_acc 0.348995, test_loss 0.001468, ic 0.019356, icir 0.454258, ric 0.017974, ricir 0.156127, prec@10 0.565021, prec@30 0.549931, test_mae 0.029305, test_rmse 0.042250, test_mape 252.501938, test_acc 0.218742
Epoch 188, train_loss 0.001106, train_ic 0.049861, train_icir 0.627974, train_ric 0.043147, train_ricir 0.502596, train_mae 0.017829, train_rmse 0.024709, train_mape 131.249588, train_acc 0.663485, valid_loss 0.0011579913, valid_ic 0.001792, valid_icir 0.038765, valid_ric 0.010283, valid_ricir 0.241078, valid_prec@10 0.639754, valid_prec@30 0.601230, valid_mae 0.017625, valid_rmse 0.030956, valid_mape 207.696625, valid_acc 0.371266, test_loss 0.001867, ic -0.006673, icir -0.144676, ric 0.005672, ricir 0.119101, prec@10 0.654321, prec@30 0.597942, test_mae 0.026693, test_rmse 0.043118, test_mape 203.535507, test_acc 0.277156
Epoch 189, train_loss 0.001093, train_ic 0.063385, train_icir 0.745704, train_ric 0.035101, train_ricir 0.403213, train_mae 0.015401, train_rmse 0.022254, train_mape 286.168274, train_acc 0.451670, valid_loss 0.0009818805, valid_ic 0.016221, valid_icir 0.386711, valid_ric 0.006151, valid_ricir 0.138847, valid_prec@10 0.626639, valid_prec@30 0.588115, valid_mae 0.018420, valid_rmse 0.027743, valid_mape 253.392441, valid_acc 0.349810, test_loss 0.001455, ic 0.005425, icir 0.126415, ric 0.006643, ricir 0.108603, prec@10 0.600823, prec@30 0.600137, test_mae 0.028012, test_rmse 0.041800, test_mape 235.691071, test_acc 0.206314
Epoch 190, train_loss 0.001102, train_ic 0.048769, train_icir 0.563543, train_ric 0.016306, train_ricir 0.170894, train_mae 0.018262, train_rmse 0.024040, train_mape 155.728989, train_acc 0.339953, valid_loss 0.0008766041, valid_ic 0.019298, valid_icir 0.538734, valid_ric 0.003751, valid_ricir 0.073375, valid_prec@10 0.569672, valid_prec@30 0.544945, valid_mae 0.013858, valid_rmse 0.022782, valid_mape 187.152756, valid_acc 0.570342, test_loss 0.001309, ic 0.011893, icir 0.344963, ric 0.004795, ricir 0.095481, prec@10 0.576132, prec@30 0.548422, test_mae 0.018631, test_rmse 0.035034, test_mape 137.631592, test_acc 0.675367
Epoch 191, train_loss 0.001092, train_ic 0.060014, train_icir 0.593955, train_ric 0.056960, train_ricir 0.522109, train_mae 0.016074, train_rmse 0.025026, train_mape 186.085587, train_acc 0.472436, valid_loss 0.0009478221, valid_ic 0.014094, valid_icir 0.249461, valid_ric 0.016787, valid_ricir 0.208422, valid_prec@10 0.581967, valid_prec@30 0.558470, valid_mae 0.016344, valid_rmse 0.026671, valid_mape 201.819641, valid_acc 0.387561, test_loss 0.001457, ic 0.002294, icir 0.039209, ric 0.015119, ricir 0.148537, prec@10 0.562551, prec@30 0.556790, test_mae 0.026046, test_rmse 0.040987, test_mape 206.636383, test_acc 0.254288
Epoch 192, train_loss 0.001103, train_ic 0.059260, train_icir 0.684538, train_ric 0.024151, train_ricir 0.262101, train_mae 0.028192, train_rmse 0.034202, train_mape 131.227692, train_acc 0.327344, valid_loss 0.0008657518, valid_ic 0.022003, valid_icir 0.585953, valid_ric 0.002232, valid_ricir 0.050548, valid_prec@10 0.583197, valid_prec@30 0.559290, valid_mae 0.013669, valid_rmse 0.022773, valid_mape 168.353149, valid_acc 0.563009, test_loss 0.001291, ic 0.014130, icir 0.394077, ric 0.008384, ricir 0.163534, prec@10 0.581070, prec@30 0.564472, test_mae 0.018739, test_rmse 0.034904, test_mape 138.444290, test_acc 0.669898
Epoch 193, train_loss 0.001101, train_ic 0.066705, train_icir 0.778385, train_ric 0.038901, train_ricir 0.430746, train_mae 0.031744, train_rmse 0.037250, train_mape 179.708725, train_acc 0.191550, valid_loss 0.0009373666, valid_ic 0.023065, valid_icir 0.612842, valid_ric 0.010371, valid_ricir 0.239817, valid_prec@10 0.584426, valid_prec@30 0.552596, valid_mae 0.015291, valid_rmse 0.023404, valid_mape 254.510239, valid_acc 0.592884, test_loss 0.001354, ic 0.014624, icir 0.405543, ric 0.014257, ricir 0.268712, prec@10 0.579424, prec@30 0.555007, test_mae 0.017773, test_rmse 0.033820, test_mape 171.218491, test_acc 0.741735
Epoch 194, train_loss 0.001096, train_ic 0.055943, train_icir 0.559475, train_ric 0.034353, train_ricir 0.299567, train_mae 0.015439, train_rmse 0.022797, train_mape 3811.144287, train_acc 0.499116, valid_loss 0.0009138727, valid_ic 0.014309, valid_icir 0.367588, valid_ric 0.008865, valid_ricir 0.152453, valid_prec@10 0.611066, valid_prec@30 0.583470, valid_mae 0.015204, valid_rmse 0.025162, valid_mape 166.663269, valid_acc 0.436176, test_loss 0.001387, ic 0.008765, icir 0.238852, ric 0.011308, ricir 0.143467, prec@10 0.596708, prec@30 0.590947, test_mae 0.022269, test_rmse 0.036926, test_mape 159.773804, test_acc 0.407905
Epoch 195, train_loss 0.001094, train_ic 0.041055, train_icir 0.495588, train_ric 0.023977, train_ricir 0.249111, train_mae 0.018196, train_rmse 0.024976, train_mape 203.086273, train_acc 0.296526, valid_loss 0.0009071908, valid_ic 0.018354, valid_icir 0.498107, valid_ric 0.018642, valid_ricir 0.294869, valid_prec@10 0.561885, valid_prec@30 0.548770, valid_mae 0.016343, valid_rmse 0.025672, valid_mape 190.150757, valid_acc 0.382401, test_loss 0.001344, ic 0.006284, icir 0.174533, ric 0.008747, ricir 0.112540, prec@10 0.574486, prec@30 0.555418, test_mae 0.023296, test_rmse 0.038345, test_mape 170.018768, test_acc 0.379567
Epoch 196, train_loss 0.001085, train_ic 0.069860, train_icir 0.787012, train_ric 0.028639, train_ricir 0.287442, train_mae 0.014227, train_rmse 0.022556, train_mape 147.402206, train_acc 0.543546, valid_loss 0.0008583052, valid_ic 0.024094, valid_icir 0.601108, valid_ric -0.001139, valid_ricir -0.022688, valid_prec@10 0.573361, valid_prec@30 0.557104, valid_mae 0.013631, valid_rmse 0.023013, valid_mape 151.523178, valid_acc 0.543726, test_loss 0.001287, ic 0.018717, icir 0.484142, ric 0.008132, ricir 0.130375, prec@10 0.576132, prec@30 0.561043, test_mae 0.020889, test_rmse 0.036582, test_mape 145.527679, test_acc 0.534924
Epoch 197, train_loss 0.001100, train_ic 0.056892, train_icir 0.640413, train_ric 0.046658, train_ricir 0.495393, train_mae 0.023740, train_rmse 0.035234, train_mape 128.766815, train_acc 0.447571, valid_loss 0.0008709611, valid_ic 0.015587, valid_icir 0.311941, valid_ric 0.009323, valid_ricir 0.156255, valid_prec@10 0.568033, valid_prec@30 0.539208, valid_mae 0.014326, valid_rmse 0.024083, valid_mape 150.568115, valid_acc 0.494297, test_loss 0.001322, ic 0.007022, icir 0.128472, ric 0.008950, ricir 0.119917, prec@10 0.553498, prec@30 0.543896, test_mae 0.023064, test_rmse 0.039122, test_mape 169.330948, test_acc 0.438479
Epoch 198, train_loss 0.001089, train_ic 0.068272, train_icir 0.710528, train_ric 0.032351, train_ricir 0.296630, train_mae 0.023955, train_rmse 0.035814, train_mape 167.458481, train_acc 0.570883, valid_loss 0.0008548980, valid_ic 0.021990, valid_icir 0.526583, valid_ric 0.005638, valid_ricir 0.094508, valid_prec@10 0.578279, valid_prec@30 0.559426, valid_mae 0.013555, valid_rmse 0.022883, valid_mape 149.078476, valid_acc 0.558935, test_loss 0.001287, ic 0.015004, icir 0.400277, ric 0.008060, ricir 0.104237, prec@10 0.582716, prec@30 0.562140, test_mae 0.019349, test_rmse 0.035061, test_mape 136.256744, test_acc 0.637335
Epoch 199, train_loss 0.001105, train_ic 0.055389, train_icir 0.539173, train_ric 0.034986, train_ricir 0.287536, train_mae 0.014060, train_rmse 0.019802, train_mape 237.641190, train_acc 0.459903, valid_loss 0.0008955826, valid_ic 0.020300, valid_icir 0.440143, valid_ric 0.011586, valid_ricir 0.134143, valid_prec@10 0.543033, valid_prec@30 0.539481, valid_mae 0.014702, valid_rmse 0.023272, valid_mape 223.265961, valid_acc 0.537751, test_loss 0.001319, ic 0.017928, icir 0.396938, ric 0.015912, ricir 0.137165, prec@10 0.556790, prec@30 0.546914, test_mae 0.017923, test_rmse 0.033666, test_mape 159.203552, test_acc 0.689038
Epoch 200, train_loss 0.001091, train_ic 0.058681, train_icir 0.687031, train_ric 0.021323, train_ricir 0.224238, train_mae 0.013772, train_rmse 0.020780, train_mape 125.971649, train_acc 0.415835, valid_loss 0.0008523468, valid_ic 0.024190, valid_icir 0.609470, valid_ric 0.003999, valid_ricir 0.065073, valid_prec@10 0.590574, valid_prec@30 0.558197, valid_mae 0.014073, valid_rmse 0.023346, valid_mape 137.894577, valid_acc 0.460891, test_loss 0.001269, ic 0.017262, icir 0.464039, ric 0.005336, ricir 0.075831, prec@10 0.581893, prec@30 0.562003, test_mae 0.022028, test_rmse 0.036951, test_mape 152.862030, test_acc 0.391996
Best valid loss: 0
Best valid loss epoch: 200
Model saved to:  ../saved_models/LSTM/LSTM-CSI-2026-04-16-22-32-48
------- Test -----
