Dataset:  CSI
Radom seed: 1234
GPU: 7
Learning rate: 0.001
Loss: MaskedMSELoss

---------- LSTM ----------
{
    "epochs": 200,
    "lookback_length": 16,
    "steps": 1,
    "lr": 0.0001,
    "clip_grad": 3.0,
    "data_args": {
        "dataset": "CSI",
        "batch_size": 1,
        "shuffle_train": true,
        "n_jobs": 4,
        "valid_year": 2019,
        "test_year": 2020,
        "window": 16,
        "steps": 1
    },
    "early_stop": 20,
    "runner": "csi",
    "loss": "mse",
    "model_args": {
        "d_feat": 1,
        "hidden_size": 64,
        "num_layers": 2,
        "dropout": 0.1
    }
}
Epoch 1, train_loss 0.133229, train_ic 0.004152, train_icir 0.040864, train_ric 0.018905, train_ricir 0.152978, train_mae 0.116596, train_rmse 0.221077, train_mape 2259.841797, train_acc 0.301153, valid_loss 0.0390436152, valid_ic -0.009084, valid_icir -0.108908, valid_ric 0.009242, valid_ricir 0.096698, valid_prec@10 0.434016, valid_prec@30 0.471995, valid_mae 0.112521, valid_rmse 0.225013, valid_mape 2620.552979, valid_acc 0.352297, test_loss 0.074540, ic -0.018244, icir -0.154022, ric -0.005337, ricir -0.041070, prec@10 0.437037, prec@30 0.450754, test_mae 0.158610, test_rmse 0.293701, test_mape 2672.343994, test_acc 0.204340
Epoch 160, train_loss 0.001110, train_ic 0.062157, train_icir 0.722209, train_ric 0.040609, train_ricir 0.439273, train_mae 0.022867, train_rmse 0.032364, train_mape 206.375702, train_acc 0.300036, valid_loss 0.0009170219, valid_ic 0.011686, valid_icir 0.266660, valid_ric 0.004124, valid_ricir 0.070009, valid_prec@10 0.593852, valid_prec@30 0.593989, valid_mae 0.015357, valid_rmse 0.025457, valid_mape 171.991165, valid_acc 0.413462, test_loss 0.001436, ic 0.001898, icir 0.042356, ric 0.005157, ricir 0.060817, prec@10 0.562140, prec@30 0.597257, test_mae 0.025168, test_rmse 0.040750, test_mape 196.259064, test_acc 0.242380
Epoch 161, train_loss 0.001126, train_ic 0.061077, train_icir 0.657026, train_ric 0.033769, train_ricir 0.306720, train_mae 0.017691, train_rmse 0.024453, train_mape 142.313156, train_acc 0.420717, valid_loss 0.0008820793, valid_ic 0.018911, valid_icir 0.449311, valid_ric 0.005250, valid_ricir 0.071399, valid_prec@10 0.563525, valid_prec@30 0.541803, valid_mae 0.014064, valid_rmse 0.023388, valid_mape 172.675110, valid_acc 0.548077, test_loss 0.001350, ic 0.015397, icir 0.399236, ric 0.010152, ricir 0.105925, prec@10 0.569959, prec@30 0.548971, test_mae 0.019892, test_rmse 0.036437, test_mape 162.357910, test_acc 0.591563
Epoch 162, train_loss 0.001105, train_ic 0.066234, train_icir 0.771552, train_ric 0.033024, train_ricir 0.320014, train_mae 0.012238, train_rmse 0.017063, train_mape 3734.020508, train_acc 0.667793, valid_loss 0.0009047471, valid_ic 0.015767, valid_icir 0.410353, valid_ric 0.003023, valid_ricir 0.045177, valid_prec@10 0.565164, valid_prec@30 0.545902, valid_mae 0.015557, valid_rmse 0.025158, valid_mape 166.838028, valid_acc 0.368056, test_loss 0.001385, ic 0.009026, icir 0.252493, ric 0.007538, ricir 0.099737, prec@10 0.579424, prec@30 0.567627, test_mae 0.024188, test_rmse 0.039676, test_mape 183.269379, test_acc 0.274811
Epoch 163, train_loss 0.001089, train_ic 0.048906, train_icir 0.507215, train_ric 0.012350, train_ricir 0.108219, train_mae 0.022289, train_rmse 0.029814, train_mape 157.995895, train_acc 0.289744, valid_loss 0.0008933200, valid_ic 0.019141, valid_icir 0.434036, valid_ric 0.002820, valid_ricir 0.033447, valid_prec@10 0.574180, valid_prec@30 0.553005, valid_mae 0.014075, valid_rmse 0.023246, valid_mape 181.911453, valid_acc 0.537126, test_loss 0.001362, ic 0.014764, icir 0.352514, ric 0.003739, ricir 0.035117, prec@10 0.579424, prec@30 0.556379, test_mae 0.018568, test_rmse 0.035581, test_mape 158.725220, test_acc 0.668861
Epoch 164, train_loss 0.001104, train_ic 0.067824, train_icir 0.735885, train_ric 0.049406, train_ricir 0.498297, train_mae 0.024571, train_rmse 0.032550, train_mape 219.904800, train_acc 0.490432, valid_loss 0.0010510708, valid_ic 0.011236, valid_icir 0.209064, valid_ric 0.008858, valid_ricir 0.120142, valid_prec@10 0.583607, valid_prec@30 0.571175, valid_mae 0.016840, valid_rmse 0.025200, valid_mape 278.557037, valid_acc 0.594017, test_loss 0.001564, ic 0.001315, icir 0.025923, ric 0.009738, ricir 0.103526, prec@10 0.564198, prec@30 0.557339, test_mae 0.019894, test_rmse 0.036159, test_mape 211.504745, test_acc 0.724457
Epoch 165, train_loss 0.001096, train_ic 0.059215, train_icir 0.652980, train_ric 0.022295, train_ricir 0.198677, train_mae 0.020863, train_rmse 0.027848, train_mape 147.246765, train_acc 0.674473, valid_loss 0.0011133034, valid_ic 0.019971, valid_icir 0.492681, valid_ric -0.000049, valid_ricir -0.000654, valid_prec@10 0.566803, valid_prec@30 0.548361, valid_mae 0.021644, valid_rmse 0.029752, valid_mape 315.765656, valid_acc 0.347756, test_loss 0.001557, ic 0.015392, icir 0.412926, ric 0.005019, ricir 0.054515, prec@10 0.593004, prec@30 0.558711, test_mae 0.032347, test_rmse 0.045130, test_mape 302.719208, test_acc 0.194831
Epoch 166, train_loss 0.001102, train_ic 0.071010, train_icir 0.765749, train_ric 0.038810, train_ricir 0.372138, train_mae 0.014247, train_rmse 0.021797, train_mape 147.561676, train_acc 0.471195, valid_loss 0.0009027750, valid_ic 0.012855, valid_icir 0.276640, valid_ric -0.001193, valid_ricir -0.019574, valid_prec@10 0.629508, valid_prec@30 0.604645, valid_mae 0.013863, valid_rmse 0.023643, valid_mape 155.090714, valid_acc 0.562233, test_loss 0.001400, ic 0.005389, icir 0.120234, ric 0.006110, ricir 0.078934, prec@10 0.586420, prec@30 0.604801, test_mae 0.021401, test_rmse 0.037337, test_mape 156.087219, test_acc 0.526457
Epoch 167, train_loss 0.001124, train_ic 0.067320, train_icir 0.779625, train_ric 0.051510, train_ricir 0.536565, train_mae 0.017673, train_rmse 0.023051, train_mape 316.209259, train_acc 0.525960, valid_loss 0.0010521109, valid_ic 0.007146, valid_icir 0.168541, valid_ric 0.008989, valid_ricir 0.144269, valid_prec@10 0.569262, valid_prec@30 0.562842, valid_mae 0.017717, valid_rmse 0.025316, valid_mape 319.039703, valid_acc 0.594284, test_loss 0.001540, ic -0.000520, icir -0.012499, ric 0.009040, ricir 0.117204, prec@10 0.542387, prec@30 0.538957, test_mae 0.019207, test_rmse 0.035231, test_mape 211.831665, test_acc 0.735918
Epoch 168, train_loss 0.001105, train_ic 0.060576, train_icir 0.770953, train_ric 0.041527, train_ricir 0.453407, train_mae 0.014134, train_rmse 0.021071, train_mape 139.685944, train_acc 0.450371, valid_loss 0.0009055090, valid_ic 0.021526, valid_icir 0.524564, valid_ric 0.006533, valid_ricir 0.121608, valid_prec@10 0.578689, valid_prec@30 0.556967, valid_mae 0.014754, valid_rmse 0.025113, valid_mape 157.217377, valid_acc 0.447917, test_loss 0.001420, ic 0.012609, icir 0.292498, ric 0.010903, ricir 0.173087, prec@10 0.582305, prec@30 0.562003, test_mae 0.022845, test_rmse 0.039177, test_mape 171.252090, test_acc 0.455743
Epoch 169, train_loss 0.001097, train_ic 0.071117, train_icir 0.730402, train_ric 0.011336, train_ricir 0.097898, train_mae 0.037762, train_rmse 0.046050, train_mape 111.132729, train_acc 0.482176, valid_loss 0.0008835873, valid_ic 0.024195, valid_icir 0.540956, valid_ric -0.014102, valid_ricir -0.236803, valid_prec@10 0.576639, valid_prec@30 0.555464, valid_mae 0.013806, valid_rmse 0.022935, valid_mape 170.311325, valid_acc 0.564103, test_loss 0.001335, ic 0.019850, icir 0.459899, ric -0.000989, ricir -0.014521, prec@10 0.597119, prec@30 0.570782, test_mae 0.020695, test_rmse 0.036623, test_mape 161.737717, test_acc 0.545964
Epoch 170, train_loss 0.001115, train_ic 0.071358, train_icir 0.769758, train_ric 0.017006, train_ricir 0.161281, train_mae 0.039587, train_rmse 0.045904, train_mape 118.487274, train_acc 0.216248, valid_loss 0.0008716600, valid_ic 0.020780, valid_icir 0.442222, valid_ric -0.013993, valid_ricir -0.236444, valid_prec@10 0.579508, valid_prec@30 0.559153, valid_mae 0.013927, valid_rmse 0.023453, valid_mape 134.838852, valid_acc 0.495726, test_loss 0.001319, ic 0.014882, icir 0.349634, ric -0.002324, ricir -0.032816, prec@10 0.595473, prec@30 0.570233, test_mae 0.022418, test_rmse 0.037906, test_mape 158.344360, test_acc 0.363570
Epoch 171, train_loss 0.001095, train_ic 0.058709, train_icir 0.703002, train_ric 0.029239, train_ricir 0.328093, train_mae 0.010659, train_rmse 0.016257, train_mape 131.900589, train_acc 0.475591, valid_loss 0.0008854533, valid_ic 0.010785, valid_icir 0.289617, valid_ric 0.005796, valid_ricir 0.157077, valid_prec@10 0.615984, valid_prec@30 0.582650, valid_mae 0.013964, valid_rmse 0.023755, valid_mape 141.823730, valid_acc 0.498130, test_loss 0.001364, ic 0.002699, icir 0.085571, ric 0.002267, ricir 0.050653, prec@10 0.589712, prec@30 0.586968, test_mae 0.020687, test_rmse 0.036402, test_mape 144.950729, test_acc 0.505243
Epoch 172, train_loss 0.001100, train_ic 0.070323, train_icir 0.746895, train_ric 0.034616, train_ricir 0.346936, train_mae 0.024383, train_rmse 0.034582, train_mape 120.793770, train_acc 0.558199, valid_loss 0.0008661304, valid_ic 0.021444, valid_icir 0.490622, valid_ric 0.004143, valid_ricir 0.072250, valid_prec@10 0.585246, valid_prec@30 0.564617, valid_mae 0.014132, valid_rmse 0.023757, valid_mape 141.552322, valid_acc 0.449252, test_loss 0.001306, ic 0.012088, icir 0.323824, ric 0.006627, ricir 0.088960, prec@10 0.603292, prec@30 0.571468, test_mae 0.021894, test_rmse 0.037421, test_mape 154.113495, test_acc 0.396489
Epoch 173, train_loss 0.001103, train_ic 0.077032, train_icir 0.917701, train_ric 0.035103, train_ricir 0.388231, train_mae 0.019111, train_rmse 0.026323, train_mape 169.829529, train_acc 0.391892, valid_loss 0.0008998911, valid_ic 0.024447, valid_icir 0.639057, valid_ric 0.002526, valid_ricir 0.054016, valid_prec@10 0.585246, valid_prec@30 0.565437, valid_mae 0.015879, valid_rmse 0.025020, valid_mape 180.944138, valid_acc 0.358440, test_loss 0.001336, ic 0.015856, icir 0.470688, ric 0.011662, ricir 0.187156, prec@10 0.598354, prec@30 0.562826, test_mae 0.024590, test_rmse 0.039120, test_mape 186.817734, test_acc 0.234089
Epoch 174, train_loss 0.001089, train_ic 0.067398, train_icir 0.665068, train_ric 0.021325, train_ricir 0.186210, train_mae 0.042959, train_rmse 0.049874, train_mape 91.972023, train_acc 0.784621, valid_loss 0.0009120904, valid_ic 0.016958, valid_icir 0.348765, valid_ric -0.009522, valid_ricir -0.141428, valid_prec@10 0.576639, valid_prec@30 0.553552, valid_mae 0.015525, valid_rmse 0.025092, valid_mape 177.132050, valid_acc 0.404647, test_loss 0.001367, ic 0.008738, icir 0.174817, ric -0.002131, ricir -0.021720, prec@10 0.597119, prec@30 0.563100, test_mae 0.025761, test_rmse 0.040330, test_mape 204.747681, test_acc 0.247257
Epoch 175, train_loss 0.001108, train_ic 0.035264, train_icir 0.369036, train_ric 0.059631, train_ricir 0.532006, train_mae 0.021937, train_rmse 0.029775, train_mape 155.935638, train_acc 0.418613, valid_loss 0.0009196372, valid_ic 0.002918, valid_icir 0.053338, valid_ric 0.029641, valid_ricir 0.352745, valid_prec@10 0.613525, valid_prec@30 0.591257, valid_mae 0.014604, valid_rmse 0.024568, valid_mape 156.893784, valid_acc 0.527244, test_loss 0.001415, ic -0.009987, icir -0.185799, ric 0.013940, ricir 0.143044, prec@10 0.555967, prec@30 0.583676, test_mae 0.021910, test_rmse 0.037794, test_mape 168.592697, test_acc 0.513046
Epoch 176, train_loss 0.001098, train_ic 0.065640, train_icir 0.779742, train_ric 0.031568, train_ricir 0.352714, train_mae 0.049224, train_rmse 0.054724, train_mape 151.326752, train_acc 0.037524, valid_loss 0.0010372269, valid_ic 0.019009, valid_icir 0.468796, valid_ric 0.002875, valid_ricir 0.070188, valid_prec@10 0.569672, valid_prec@30 0.557650, valid_mae 0.020044, valid_rmse 0.028555, valid_mape 296.818848, valid_acc 0.349359, test_loss 0.001479, ic 0.010249, icir 0.267193, ric 0.004387, ricir 0.087874, prec@10 0.572840, prec@30 0.554184, test_mae 0.029701, test_rmse 0.043172, test_mape 268.641907, test_acc 0.199951
Epoch 177, train_loss 0.001102, train_ic 0.062162, train_icir 0.740247, train_ric 0.021927, train_ricir 0.240448, train_mae 0.034887, train_rmse 0.041112, train_mape 92.171646, train_acc 0.677179, valid_loss 0.0008793708, valid_ic 0.021129, valid_icir 0.510390, valid_ric 0.001907, valid_ricir 0.035332, valid_prec@10 0.576639, valid_prec@30 0.551776, valid_mae 0.014119, valid_rmse 0.023687, valid_mape 145.675034, valid_acc 0.501335, test_loss 0.001342, ic 0.012573, icir 0.336934, ric 0.004689, ricir 0.071651, prec@10 0.576955, prec@30 0.560768, test_mae 0.020420, test_rmse 0.036057, test_mape 143.321579, test_acc 0.574494
Epoch 178, train_loss 0.001080, train_ic 0.055439, train_icir 0.684653, train_ric 0.032079, train_ricir 0.349524, train_mae 0.023945, train_rmse 0.029733, train_mape 276.995148, train_acc 0.441048, valid_loss 0.0012412792, valid_ic 0.015823, valid_icir 0.412486, valid_ric 0.004601, valid_ricir 0.085892, valid_prec@10 0.554918, valid_prec@30 0.540027, valid_mae 0.020787, valid_rmse 0.028027, valid_mape 430.237732, valid_acc 0.598291, test_loss 0.001724, ic 0.008278, icir 0.223718, ric 0.008063, ricir 0.132522, prec@10 0.557202, prec@30 0.539369, test_mae 0.020238, test_rmse 0.035141, test_mape 291.972443, test_acc 0.740307
Epoch 179, train_loss 0.001111, train_ic 0.053236, train_icir 0.571410, train_ric 0.020254, train_ricir 0.184165, train_mae 0.018171, train_rmse 0.027482, train_mape 142.259171, train_acc 0.620909, valid_loss 0.0009382435, valid_ic 0.021382, valid_icir 0.490282, valid_ric 0.007291, valid_ricir 0.090779, valid_prec@10 0.567213, valid_prec@30 0.555874, valid_mae 0.017439, valid_rmse 0.026203, valid_mape 209.854095, valid_acc 0.369124, test_loss 0.001356, ic 0.016642, icir 0.403297, ric 0.007743, ricir 0.073696, prec@10 0.588066, prec@30 0.569959, test_mae 0.025444, test_rmse 0.039341, test_mape 200.229568, test_acc 0.260668
Epoch 180, train_loss 0.001096, train_ic 0.057665, train_icir 0.599260, train_ric 0.022065, train_ricir 0.195737, train_mae 0.015323, train_rmse 0.022079, train_mape 1274.496460, train_acc 0.354937, valid_loss 0.0008865293, valid_ic 0.026452, valid_icir 0.574099, valid_ric 0.005386, valid_ricir 0.066213, valid_prec@10 0.579508, valid_prec@30 0.554918, valid_mae 0.015014, valid_rmse 0.023993, valid_mape 167.406006, valid_acc 0.450053, test_loss 0.001311, ic 0.022285, icir 0.473613, ric 0.014206, ricir 0.127415, prec@10 0.588889, prec@30 0.564060, test_mae 0.020856, test_rmse 0.035964, test_mape 159.156372, test_acc 0.531334
Epoch 181, train_loss 0.001097, train_ic 0.069146, train_icir 0.817831, train_ric 0.045012, train_ricir 0.487912, train_mae 0.012543, train_rmse 0.019863, train_mape 143.871292, train_acc 0.477890, valid_loss 0.0008619123, valid_ic 0.021164, valid_icir 0.600166, valid_ric 0.012359, valid_ricir 0.260255, valid_prec@10 0.551639, valid_prec@30 0.547268, valid_mae 0.013753, valid_rmse 0.023098, valid_mape 148.827225, valid_acc 0.550214, test_loss 0.001289, ic 0.013618, icir 0.425960, ric 0.013178, ricir 0.264240, prec@10 0.576132, prec@30 0.551029, test_mae 0.020018, test_rmse 0.035517, test_mape 149.274857, test_acc 0.592782
Epoch 182, train_loss 0.001091, train_ic 0.063544, train_icir 0.704369, train_ric 0.026035, train_ricir 0.242408, train_mae 0.015983, train_rmse 0.023374, train_mape 190.623749, train_acc 0.362352, valid_loss 0.0009340134, valid_ic 0.025895, valid_icir 0.710934, valid_ric 0.007599, valid_ricir 0.112071, valid_prec@10 0.549590, valid_prec@30 0.546175, valid_mae 0.016765, valid_rmse 0.025810, valid_mape 198.002243, valid_acc 0.360844, test_loss 0.001343, ic 0.022053, icir 0.584074, ric 0.018055, ricir 0.198397, prec@10 0.555556, prec@30 0.554870, test_mae 0.024329, test_rmse 0.038272, test_mape 188.969238, test_acc 0.286759
Epoch 183, train_loss 0.001092, train_ic 0.067798, train_icir 0.813990, train_ric 0.042281, train_ricir 0.442044, train_mae 0.017591, train_rmse 0.024674, train_mape 117.361191, train_acc 0.489496, valid_loss 0.0008710089, valid_ic 0.024171, valid_icir 0.683642, valid_ric 0.011620, valid_ricir 0.241914, valid_prec@10 0.572541, valid_prec@30 0.561749, valid_mae 0.014466, valid_rmse 0.023948, valid_mape 148.475723, valid_acc 0.429487, test_loss 0.001309, ic 0.014073, icir 0.366221, ric 0.016920, ricir 0.291943, prec@10 0.573251, prec@30 0.559945, test_mae 0.022540, test_rmse 0.037875, test_mape 161.085754, test_acc 0.407949
Epoch 184, train_loss 0.001091, train_ic 0.047409, train_icir 0.532969, train_ric 0.044056, train_ricir 0.445595, train_mae 0.012284, train_rmse 0.019006, train_mape 171.506927, train_acc 0.594862, valid_loss 0.0009055178, valid_ic 0.012164, valid_icir 0.281069, valid_ric 0.014696, valid_ricir 0.221754, valid_prec@10 0.554508, valid_prec@30 0.538525, valid_mae 0.015496, valid_rmse 0.025376, valid_mape 176.975525, valid_acc 0.389690, test_loss 0.001370, ic 0.003240, icir 0.069550, ric 0.008125, ricir 0.099320, prec@10 0.576955, prec@30 0.544993, test_mae 0.024635, test_rmse 0.039783, test_mape 190.916946, test_acc 0.264082
Epoch 185, train_loss 0.001101, train_ic 0.041949, train_icir 0.529216, train_ric 0.045913, train_ricir 0.513521, train_mae 0.024068, train_rmse 0.030022, train_mape 222.985550, train_acc 0.253275, valid_loss 0.0009554917, valid_ic 0.010186, valid_icir 0.232619, valid_ric 0.019019, valid_ricir 0.285165, valid_prec@10 0.561475, valid_prec@30 0.544945, valid_mae 0.015586, valid_rmse 0.024112, valid_mape 234.978607, valid_acc 0.586271, test_loss 0.001408, ic -0.000424, icir -0.010431, ric 0.009549, ricir 0.121257, prec@10 0.558436, prec@30 0.548285, test_mae 0.019612, test_rmse 0.035107, test_mape 174.966507, test_acc 0.687637
Epoch 186, train_loss 0.001100, train_ic 0.061274, train_icir 0.730527, train_ric 0.034125, train_ricir 0.375549, train_mae 0.023717, train_rmse 0.030238, train_mape 135.538834, train_acc 0.334570, valid_loss 0.0008595295, valid_ic 0.016075, valid_icir 0.386994, valid_ric 0.002869, valid_ricir 0.058026, valid_prec@10 0.579918, valid_prec@30 0.543033, valid_mae 0.013656, valid_rmse 0.023282, valid_mape 134.505783, valid_acc 0.529380, test_loss 0.001306, ic 0.006810, icir 0.155923, ric 0.003750, ricir 0.055367, prec@10 0.589300, prec@30 0.563512, test_mae 0.021341, test_rmse 0.036937, test_mape 151.257690, test_acc 0.538161
Epoch 187, train_loss 0.001104, train_ic 0.060312, train_icir 0.793724, train_ric 0.047169, train_ricir 0.567641, train_mae 0.028118, train_rmse 0.032938, train_mape 104.417122, train_acc 0.476698, valid_loss 0.0008590287, valid_ic 0.014587, valid_icir 0.438682, valid_ric 0.015399, valid_ricir 0.339960, valid_prec@10 0.572131, valid_prec@30 0.546448, valid_mae 0.013752, valid_rmse 0.023432, valid_mape 132.222610, valid_acc 0.489583, test_loss 0.001290, ic 0.005231, icir 0.155548, ric 0.012441, ricir 0.242461, prec@10 0.573251, prec@30 0.551440, test_mae 0.021920, test_rmse 0.036895, test_mape 147.078690, test_acc 0.396976
Epoch 188, train_loss 0.001070, train_ic 0.060762, train_icir 0.613573, train_ric 0.031036, train_ricir 0.287595, train_mae 0.015325, train_rmse 0.022376, train_mape 194.753510, train_acc 0.456712, valid_loss 0.0009676217, valid_ic 0.012213, valid_icir 0.204298, valid_ric 0.001991, valid_ricir 0.026547, valid_prec@10 0.645082, valid_prec@30 0.605874, valid_mae 0.017449, valid_rmse 0.026695, valid_mape 239.393112, valid_acc 0.413462, test_loss 0.001417, ic 0.002744, icir 0.048882, ric 0.002074, ricir 0.021281, prec@10 0.628807, prec@30 0.606173, test_mae 0.027467, test_rmse 0.041094, test_mape 229.837128, test_acc 0.257254
Epoch 189, train_loss 0.001099, train_ic 0.078775, train_icir 0.958338, train_ric 0.047541, train_ricir 0.536910, train_mae 0.018930, train_rmse 0.024466, train_mape 268.092499, train_acc 0.415421, valid_loss 0.0009786767, valid_ic 0.025519, valid_icir 0.686805, valid_ric 0.010931, valid_ricir 0.239992, valid_prec@10 0.575000, valid_prec@30 0.556967, valid_mae 0.015939, valid_rmse 0.023822, valid_mape 271.649506, valid_acc 0.599359, test_loss 0.001401, ic 0.017402, icir 0.570119, ric 0.017288, ricir 0.339689, prec@10 0.595062, prec@30 0.566804, test_mae 0.018035, test_rmse 0.033130, test_mape 200.718979, test_acc 0.748598
Epoch 190, train_loss 0.001087, train_ic 0.068490, train_icir 0.816700, train_ric 0.041892, train_ricir 0.446329, train_mae 0.019685, train_rmse 0.025602, train_mape 300.259247, train_acc 0.325662, valid_loss 0.0010237711, valid_ic 0.017463, valid_icir 0.455207, valid_ric 0.002542, valid_ricir 0.047356, valid_prec@10 0.563525, valid_prec@30 0.549590, valid_mae 0.019508, valid_rmse 0.028230, valid_mape 277.199005, valid_acc 0.349626, test_loss 0.001454, ic 0.008854, icir 0.249635, ric 0.008559, ricir 0.130075, prec@10 0.555556, prec@30 0.552263, test_mae 0.029850, test_rmse 0.042606, test_mape 272.494171, test_acc 0.196537
Epoch 191, train_loss 0.001082, train_ic 0.062715, train_icir 0.663597, train_ric 0.030305, train_ricir 0.296344, train_mae 0.042950, train_rmse 0.050661, train_mape 106.251892, train_acc 0.770396, valid_loss 0.0011370980, valid_ic 0.015559, valid_icir 0.333369, valid_ric 0.005973, valid_ricir 0.108761, valid_prec@10 0.623770, valid_prec@30 0.600000, valid_mae 0.022049, valid_rmse 0.030889, valid_mape 349.343719, valid_acc 0.367788, test_loss 0.001599, ic 0.004818, icir 0.106957, ric 0.008970, ricir 0.132396, prec@10 0.608230, prec@30 0.607545, test_mae 0.031223, test_rmse 0.043436, test_mape 299.586121, test_acc 0.204584
Epoch 192, train_loss 0.001095, train_ic 0.069551, train_icir 0.783531, train_ric 0.023178, train_ricir 0.243831, train_mae 0.034399, train_rmse 0.042897, train_mape 111.855331, train_acc 0.475047, valid_loss 0.0008697494, valid_ic 0.025398, valid_icir 0.552437, valid_ric -0.004425, valid_ricir -0.103540, valid_prec@10 0.579918, valid_prec@30 0.559016, valid_mae 0.013920, valid_rmse 0.023497, valid_mape 141.919037, valid_acc 0.501603, test_loss 0.001296, ic 0.021041, icir 0.513237, ric 0.003343, ricir 0.059486, prec@10 0.601235, prec@30 0.568999, test_mae 0.020385, test_rmse 0.035320, test_mape 141.511673, test_acc 0.550841
Epoch 193, train_loss 0.001081, train_ic 0.072205, train_icir 0.696540, train_ric 0.034322, train_ricir 0.288552, train_mae 0.052596, train_rmse 0.058368, train_mape 152.158752, train_acc 0.064723, valid_loss 0.0012113700, valid_ic 0.022662, valid_icir 0.381051, valid_ric -0.004305, valid_ricir -0.054074, valid_prec@10 0.587705, valid_prec@30 0.561885, valid_mae 0.024660, valid_rmse 0.032823, valid_mape 411.621033, valid_acc 0.348825, test_loss 0.001709, ic 0.011287, icir 0.182614, ric 0.003645, ricir 0.033188, prec@10 0.588066, prec@30 0.570919, test_mae 0.035322, test_rmse 0.048041, test_mape 365.909088, test_acc 0.193367
Epoch 194, train_loss 0.001086, train_ic 0.073706, train_icir 0.850313, train_ric 0.035765, train_ricir 0.362891, train_mae 0.013119, train_rmse 0.019254, train_mape 131.130035, train_acc 0.647727, valid_loss 0.0009182830, valid_ic 0.030984, valid_icir 0.770692, valid_ric 0.007990, valid_ricir 0.162172, valid_prec@10 0.573770, valid_prec@30 0.555874, valid_mae 0.016553, valid_rmse 0.025634, valid_mape 191.783966, valid_acc 0.351496, test_loss 0.001333, ic 0.022078, icir 0.581955, ric 0.013875, ricir 0.218972, prec@10 0.571193, prec@30 0.565432, test_mae 0.024331, test_rmse 0.038303, test_mape 190.424973, test_acc 0.279688
Epoch 195, train_loss 0.001081, train_ic 0.049165, train_icir 0.584166, train_ric 0.047226, train_ricir 0.533523, train_mae 0.026401, train_rmse 0.032542, train_mape 150.667542, train_acc 0.208769, valid_loss 0.0008806458, valid_ic 0.011748, valid_icir 0.262140, valid_ric 0.015832, valid_ricir 0.263868, valid_prec@10 0.550000, valid_prec@30 0.534426, valid_mae 0.014170, valid_rmse 0.023352, valid_mape 172.754044, valid_acc 0.573718, test_loss 0.001319, ic 0.001122, icir 0.021869, ric 0.009672, ricir 0.124615, prec@10 0.562551, prec@30 0.536763, test_mae 0.020621, test_rmse 0.036259, test_mape 164.004501, test_acc 0.633748
Epoch 196, train_loss 0.001090, train_ic 0.070601, train_icir 0.803119, train_ric 0.032787, train_ricir 0.338680, train_mae 0.015222, train_rmse 0.022999, train_mape 144.793900, train_acc 0.558382, valid_loss 0.0008990246, valid_ic 0.021762, valid_icir 0.479797, valid_ric 0.001949, valid_ricir 0.037414, valid_prec@10 0.573361, valid_prec@30 0.557650, valid_mae 0.014349, valid_rmse 0.023063, valid_mape 181.988876, valid_acc 0.566239, test_loss 0.001323, ic 0.012442, icir 0.306025, ric 0.008522, ricir 0.129961, prec@10 0.578601, prec@30 0.557476, test_mae 0.019789, test_rmse 0.034516, test_mape 152.528549, test_acc 0.647403
Epoch 197, train_loss 0.001055, train_ic 0.075009, train_icir 0.886402, train_ric 0.034504, train_ricir 0.385630, train_mae 0.020798, train_rmse 0.030147, train_mape 164.877975, train_acc 0.456147, valid_loss 0.0008860822, valid_ic 0.019433, valid_icir 0.441177, valid_ric 0.000938, valid_ricir 0.023209, valid_prec@10 0.595082, valid_prec@30 0.586066, valid_mae 0.013693, valid_rmse 0.023629, valid_mape 150.516647, valid_acc 0.558494, test_loss 0.001353, ic 0.008461, icir 0.232534, ric 0.004663, ricir 0.105600, prec@10 0.586831, prec@30 0.570782, test_mae 0.019756, test_rmse 0.034935, test_mape 150.328918, test_acc 0.643502
Epoch 198, train_loss 0.001089, train_ic 0.071206, train_icir 0.875188, train_ric 0.046256, train_ricir 0.542960, train_mae 0.018890, train_rmse 0.024271, train_mape 269.229309, train_acc 0.406487, valid_loss 0.0009661683, valid_ic 0.020342, valid_icir 0.527768, valid_ric 0.014784, valid_ricir 0.316772, valid_prec@10 0.566803, valid_prec@30 0.550546, valid_mae 0.015804, valid_rmse 0.023581, valid_mape 260.778656, valid_acc 0.598558, test_loss 0.001375, ic 0.010562, icir 0.335208, ric 0.011339, ricir 0.222864, prec@10 0.590123, prec@30 0.560905, test_mae 0.018187, test_rmse 0.032968, test_mape 185.605408, test_acc 0.741283
Epoch 199, train_loss 0.001079, train_ic 0.065205, train_icir 0.783482, train_ric 0.040076, train_ricir 0.430187, train_mae 0.021443, train_rmse 0.031309, train_mape 154.762787, train_acc 0.389181, valid_loss 0.0009139054, valid_ic 0.016467, valid_icir 0.418213, valid_ric 0.007297, valid_ricir 0.149198, valid_prec@10 0.554508, valid_prec@30 0.566530, valid_mae 0.016266, valid_rmse 0.025712, valid_mape 190.360840, valid_acc 0.370994, test_loss 0.001345, ic 0.007399, icir 0.212263, ric 0.007219, ricir 0.142720, prec@10 0.577778, prec@30 0.554595, test_mae 0.024535, test_rmse 0.038212, test_mape 185.899216, test_acc 0.252134
