Dataset:  CSI
Radom seed: 1234
GPU: 7
Learning rate: 0.001
Loss: MaskedMSELoss

---------- LSTM ----------
{
    "epochs": 200,
    "lookback_length": 32,
    "steps": 1,
    "lr": 0.0001,
    "clip_grad": 3.0,
    "data_args": {
        "dataset": "CSI",
        "batch_size": 1,
        "shuffle_train": true,
        "n_jobs": 4,
        "valid_year": 2019,
        "test_year": 2020,
        "window": 32,
        "steps": 1
    },
    "early_stop": 20,
    "runner": "csi",
    "loss": "mse",
    "model_args": {
        "d_feat": 1,
        "hidden_size": 64,
        "num_layers": 2,
        "dropout": 0.1
    }
}
Epoch 1, train_loss 0.142204, train_ic 0.004718, train_icir 0.045559, train_ric 0.019436, train_ricir 0.156504, train_mae 0.078078, train_rmse 0.175835, train_mape 1150.131836, train_acc 0.690791, valid_loss 0.0405928738, valid_ic -0.009756, valid_icir -0.115406, valid_ric 0.010507, valid_ricir 0.108146, valid_prec@10 0.511885, valid_prec@30 0.506831, valid_mae 0.108389, valid_rmse 0.228570, valid_mape 2547.985596, valid_acc 0.558302, test_loss 0.076690, ic -0.018243, icir -0.151868, ric -0.005329, ricir -0.039783, prec@10 0.499588, prec@30 0.505213, test_mae 0.154221, test_rmse 0.297375, test_mape 2533.550049, test_acc 0.528084
Epoch 160, train_loss 0.001106, train_ic 0.050448, train_icir 0.458166, train_ric 0.015046, train_ricir 0.117369, train_mae 0.035609, train_rmse 0.191935, train_mape 154.642532, train_acc 0.302636, valid_loss 0.0009528478, valid_ic 0.019360, valid_icir 0.375184, valid_ric -0.003363, valid_ricir -0.036227, valid_prec@10 0.554098, valid_prec@30 0.546721, valid_mae 0.015009, valid_rmse 0.025105, valid_mape 215.335175, valid_acc 0.545943, test_loss 0.001524, ic 0.017111, icir 0.299937, ric 0.007610, ricir 0.059212, prec@10 0.562551, prec@30 0.555007, test_mae 0.018865, test_rmse 0.034648, test_mape 173.400360, test_acc 0.655874
Epoch 161, train_loss 0.001108, train_ic 0.061643, train_icir 0.685736, train_ric 0.053938, train_ricir 0.515378, train_mae 0.013524, train_rmse 0.021069, train_mape 184.574051, train_acc 0.651515, valid_loss 0.0009772605, valid_ic 0.010657, valid_icir 0.238532, valid_ric 0.019331, valid_ricir 0.249191, valid_prec@10 0.625410, valid_prec@30 0.586066, valid_mae 0.014739, valid_rmse 0.024905, valid_mape 209.647919, valid_acc 0.593498, test_loss 0.001548, ic 0.000304, icir 0.008269, ric 0.015344, ricir 0.187402, prec@10 0.606584, prec@30 0.597942, test_mae 0.018417, test_rmse 0.034503, test_mape 168.479294, test_acc 0.736571
Epoch 162, train_loss 0.001101, train_ic 0.063262, train_icir 0.681091, train_ric 0.064911, train_ricir 0.613399, train_mae 0.023708, train_rmse 0.031354, train_mape 2965.478027, train_acc 0.230813, valid_loss 0.0009396671, valid_ic 0.012072, valid_icir 0.285993, valid_ric 0.026472, valid_ricir 0.374095, valid_prec@10 0.588934, valid_prec@30 0.573907, valid_mae 0.014669, valid_rmse 0.024034, valid_mape 217.196060, valid_acc 0.595110, test_loss 0.001456, ic 0.001123, icir 0.027003, ric 0.022544, ricir 0.278775, prec@10 0.565432, prec@30 0.585185, test_mae 0.018465, test_rmse 0.034819, test_mape 158.178055, test_acc 0.725779
Epoch 163, train_loss 0.001112, train_ic 0.058472, train_icir 0.668107, train_ric 0.059305, train_ricir 0.599013, train_mae 0.014086, train_rmse 0.018165, train_mape 322.593323, train_acc 0.457103, valid_loss 0.0010111552, valid_ic 0.011294, valid_icir 0.261787, valid_ric 0.026097, valid_ricir 0.389795, valid_prec@10 0.622131, valid_prec@30 0.587432, valid_mae 0.015346, valid_rmse 0.025506, valid_mape 238.446548, valid_acc 0.596185, test_loss 0.001595, ic -0.000490, icir -0.012344, ric 0.021111, ricir 0.294620, prec@10 0.607819, prec@30 0.596845, test_mae 0.018446, test_rmse 0.034821, test_mape 174.012451, test_acc 0.725288
Epoch 164, train_loss 0.001112, train_ic 0.047162, train_icir 0.456402, train_ric 0.058919, train_ricir 0.514567, train_mae 0.058242, train_rmse 0.064692, train_mape 192.393234, train_acc 0.043923, valid_loss 0.0014011108, valid_ic 0.004492, valid_icir 0.073986, valid_ric 0.021521, valid_ricir 0.238111, valid_prec@10 0.635656, valid_prec@30 0.594809, valid_mae 0.027423, valid_rmse 0.036303, valid_mape 479.867035, valid_acc 0.354111, test_loss 0.001991, ic -0.007047, icir -0.119446, ric 0.014570, ricir 0.134435, prec@10 0.644033, prec@30 0.595610, test_mae 0.037315, test_rmse 0.049417, test_mape 385.790283, test_acc 0.195977
Epoch 165, train_loss 0.001101, train_ic 0.051403, train_icir 0.554282, train_ric 0.065366, train_ricir 0.597098, train_mae 0.024172, train_rmse 0.031937, train_mape 116.402435, train_acc 0.501596, valid_loss 0.0009092838, valid_ic 0.010260, valid_icir 0.204781, valid_ric 0.032712, valid_ricir 0.394973, valid_prec@10 0.606557, valid_prec@30 0.565574, valid_mae 0.014161, valid_rmse 0.025140, valid_mape 143.578613, valid_acc 0.500806, test_loss 0.001457, ic -0.003972, icir -0.078920, ric 0.020496, ricir 0.234122, prec@10 0.626337, prec@30 0.590261, test_mae 0.020652, test_rmse 0.037411, test_mape 151.863220, test_acc 0.616875
Epoch 166, train_loss 0.001103, train_ic 0.063680, train_icir 0.558960, train_ric 0.031012, train_ricir 0.236043, train_mae 0.026074, train_rmse 0.030857, train_mape 316.639404, train_acc 0.254676, valid_loss 0.0013574408, valid_ic 0.010162, valid_icir 0.161527, valid_ric -0.005533, valid_ricir -0.059752, valid_prec@10 0.641803, valid_prec@30 0.598361, valid_mae 0.020304, valid_rmse 0.031516, valid_mape 353.560364, valid_acc 0.596991, test_loss 0.002074, ic 0.003833, icir 0.060366, ric 0.005204, ricir 0.041872, prec@10 0.646091, prec@30 0.602881, test_mae 0.021824, test_rmse 0.037963, test_mape 230.380585, test_acc 0.737797
Epoch 167, train_loss 0.001110, train_ic 0.058412, train_icir 0.551382, train_ric 0.014345, train_ricir 0.114051, train_mae 0.020315, train_rmse 0.028116, train_mape 97.947258, train_acc 0.913228, valid_loss 0.0016131758, valid_ic 0.021639, valid_icir 0.463421, valid_ric -0.002886, valid_ricir -0.032793, valid_prec@10 0.568852, valid_prec@30 0.555464, valid_mae 0.031951, valid_rmse 0.038684, valid_mape 550.659241, valid_acc 0.346857, test_loss 0.002053, ic 0.016452, icir 0.352243, ric 0.009014, ricir 0.077528, prec@10 0.583128, prec@30 0.559122, test_mae 0.041225, test_rmse 0.051231, test_mape 442.333405, test_acc 0.193770
Epoch 168, train_loss 0.001099, train_ic 0.052576, train_icir 0.496494, train_ric 0.039672, train_ricir 0.332751, train_mae 0.029735, train_rmse 0.036278, train_mape 122.377350, train_acc 0.556483, valid_loss 0.0009512172, valid_ic 0.007464, valid_icir 0.136693, valid_ric 0.007347, valid_ricir 0.086897, valid_prec@10 0.628689, valid_prec@30 0.583880, valid_mae 0.014717, valid_rmse 0.026356, valid_mape 158.467972, valid_acc 0.498119, test_loss 0.001545, ic -0.001474, icir -0.028472, ric 0.008829, ricir 0.080292, prec@10 0.638272, prec@30 0.605624, test_mae 0.022825, test_rmse 0.038441, test_mape 169.704056, test_acc 0.430464
Epoch 169, train_loss 0.001102, train_ic 0.069445, train_icir 0.811910, train_ric 0.046106, train_ricir 0.459325, train_mae 0.020365, train_rmse 0.031594, train_mape 125.950287, train_acc 0.556075, valid_loss 0.0008809222, valid_ic 0.013947, valid_icir 0.396347, valid_ric 0.008302, valid_ricir 0.163396, valid_prec@10 0.612295, valid_prec@30 0.578825, valid_mae 0.013478, valid_rmse 0.024114, valid_mape 127.692078, valid_acc 0.534390, test_loss 0.001390, ic 0.007279, icir 0.215193, ric 0.017008, ricir 0.268715, prec@10 0.579424, prec@30 0.587791, test_mae 0.021154, test_rmse 0.036270, test_mape 137.286896, test_acc 0.403728
Epoch 170, train_loss 0.001104, train_ic 0.065688, train_icir 0.664399, train_ric 0.054514, train_ricir 0.482568, train_mae 0.016376, train_rmse 0.024553, train_mape 144.809113, train_acc 0.552707, valid_loss 0.0009588562, valid_ic 0.008348, valid_icir 0.177995, valid_ric 0.011325, valid_ricir 0.141218, valid_prec@10 0.628689, valid_prec@30 0.592896, valid_mae 0.014302, valid_rmse 0.025139, valid_mape 182.208191, valid_acc 0.587319, test_loss 0.001547, ic -0.000864, icir -0.020049, ric 0.010467, ricir 0.107015, prec@10 0.628807, prec@30 0.609328, test_mae 0.019253, test_rmse 0.035194, test_mape 144.021210, test_acc 0.698308
Epoch 171, train_loss 0.001101, train_ic 0.066757, train_icir 0.679885, train_ric 0.052615, train_ricir 0.473258, train_mae 0.039110, train_rmse 0.047627, train_mape 108.947433, train_acc 0.362741, valid_loss 0.0009655265, valid_ic 0.007844, valid_icir 0.155086, valid_ric 0.010384, valid_ricir 0.134213, valid_prec@10 0.650000, valid_prec@30 0.597404, valid_mae 0.014374, valid_rmse 0.026940, valid_mape 138.095856, valid_acc 0.469371, test_loss 0.001602, ic -0.001930, icir -0.041655, ric 0.008633, ricir 0.089370, prec@10 0.646091, prec@30 0.609053, test_mae 0.023339, test_rmse 0.038985, test_mape 161.028458, test_acc 0.320579
Epoch 172, train_loss 0.001100, train_ic 0.063341, train_icir 0.705559, train_ric 0.064032, train_ricir 0.612489, train_mae 0.014213, train_rmse 0.019584, train_mape 140.169693, train_acc 0.704139, valid_loss 0.0009466708, valid_ic 0.011129, valid_icir 0.230754, valid_ric 0.023952, valid_ricir 0.316865, valid_prec@10 0.619672, valid_prec@30 0.582923, valid_mae 0.014840, valid_rmse 0.026287, valid_mape 156.880493, valid_acc 0.404621, test_loss 0.001506, ic 0.000679, icir 0.016858, ric 0.020375, ricir 0.260975, prec@10 0.617284, prec@30 0.600137, test_mae 0.023522, test_rmse 0.038302, test_mape 169.863846, test_acc 0.302919
Epoch 173, train_loss 0.001101, train_ic 0.069254, train_icir 0.812398, train_ric 0.038466, train_ricir 0.410298, train_mae 0.017129, train_rmse 0.026105, train_mape 127.627243, train_acc 0.445020, valid_loss 0.0009352756, valid_ic 0.013516, valid_icir 0.323435, valid_ric 0.003315, valid_ricir 0.066576, valid_prec@10 0.636885, valid_prec@30 0.588525, valid_mae 0.013771, valid_rmse 0.025687, valid_mape 136.076324, valid_acc 0.548092, test_loss 0.001537, ic 0.004659, icir 0.115522, ric 0.010345, ricir 0.172097, prec@10 0.651852, prec@30 0.605350, test_mae 0.021070, test_rmse 0.036782, test_mape 141.051346, test_acc 0.491047
Epoch 174, train_loss 0.001098, train_ic 0.054891, train_icir 0.503997, train_ric 0.048283, train_ricir 0.388563, train_mae 0.019670, train_rmse 0.027973, train_mape 194.334641, train_acc 0.368497, valid_loss 0.0010388971, valid_ic 0.003390, valid_icir 0.054157, valid_ric 0.009990, valid_ricir 0.105716, valid_prec@10 0.645902, valid_prec@30 0.602322, valid_mae 0.015725, valid_rmse 0.028164, valid_mape 182.693344, valid_acc 0.495701, test_loss 0.001692, ic -0.006044, icir -0.101099, ric 0.007969, ricir 0.066734, prec@10 0.651029, prec@30 0.596982, test_mae 0.024415, test_rmse 0.039721, test_mape 179.797836, test_acc 0.387540
Epoch 175, train_loss 0.001085, train_ic 0.058460, train_icir 0.537797, train_ric 0.023573, train_ricir 0.184362, train_mae 0.017807, train_rmse 0.025171, train_mape 140.211044, train_acc 0.505588, valid_loss 0.0009542563, valid_ic 0.011487, valid_icir 0.204190, valid_ric -0.005779, valid_ricir -0.062564, valid_prec@10 0.646721, valid_prec@30 0.596858, valid_mae 0.015985, valid_rmse 0.026655, valid_mape 191.827393, valid_acc 0.394680, test_loss 0.001508, ic 0.002820, icir 0.055297, ric 0.000197, ricir 0.001700, prec@10 0.616049, prec@30 0.610151, test_mae 0.025830, test_rmse 0.040067, test_mape 202.678513, test_acc 0.234977
Epoch 176, train_loss 0.001108, train_ic 0.069288, train_icir 0.800444, train_ric 0.027029, train_ricir 0.284980, train_mae 0.033004, train_rmse 0.037863, train_mape 105.833412, train_acc 0.416315, valid_loss 0.0009414925, valid_ic 0.011954, valid_icir 0.287037, valid_ric -0.005245, valid_ricir -0.131186, valid_prec@10 0.643852, valid_prec@30 0.604235, valid_mae 0.014418, valid_rmse 0.026083, valid_mape 137.357101, valid_acc 0.385277, test_loss 0.001529, ic 0.003676, icir 0.093387, ric 0.002158, ricir 0.042444, prec@10 0.627984, prec@30 0.608093, test_mae 0.023171, test_rmse 0.037995, test_mape 161.320572, test_acc 0.299730
Epoch 177, train_loss 0.001090, train_ic 0.051085, train_icir 0.507974, train_ric 0.051971, train_ricir 0.447267, train_mae 0.055279, train_rmse 0.063466, train_mape 179.512787, train_acc 0.112968, valid_loss 0.0012202696, valid_ic 0.004701, valid_icir 0.086578, valid_ric 0.016669, valid_ricir 0.192916, valid_prec@10 0.639754, valid_prec@30 0.598634, valid_mae 0.018921, valid_rmse 0.028654, valid_mape 332.753265, valid_acc 0.596722, test_loss 0.001851, ic -0.006877, icir -0.130594, ric 0.008975, ricir 0.081703, prec@10 0.648148, prec@30 0.599451, test_mae 0.020725, test_rmse 0.036318, test_mape 228.269745, test_acc 0.742948
Epoch 178, train_loss 0.001101, train_ic 0.047073, train_icir 0.568306, train_ric 0.047667, train_ricir 0.467069, train_mae 0.016480, train_rmse 0.024791, train_mape 210.133011, train_acc 0.698076, valid_loss 0.0013846803, valid_ic 0.000230, valid_icir 0.005355, valid_ric 0.016841, valid_ricir 0.320713, valid_prec@10 0.639344, valid_prec@30 0.600000, valid_mae 0.023639, valid_rmse 0.035728, valid_mape 360.951294, valid_acc 0.361902, test_loss 0.002135, ic -0.006443, icir -0.159611, ric 0.012182, ricir 0.192736, prec@10 0.654733, prec@30 0.595199, test_mae 0.033020, test_rmse 0.046792, test_mape 302.050690, test_acc 0.212166
Epoch 179, train_loss 0.001094, train_ic 0.062180, train_icir 0.643163, train_ric 0.020556, train_ricir 0.191596, train_mae 0.050905, train_rmse 0.059915, train_mape 119.863853, train_acc 0.486101, valid_loss 0.0009357608, valid_ic 0.011236, valid_icir 0.213397, valid_ric -0.010074, valid_ricir -0.150289, valid_prec@10 0.649590, valid_prec@30 0.592760, valid_mae 0.013690, valid_rmse 0.025315, valid_mape 138.586639, valid_acc 0.560989, test_loss 0.001521, ic 0.001413, icir 0.029226, ric -0.004004, ricir -0.045419, prec@10 0.650617, prec@30 0.615775, test_mae 0.020417, test_rmse 0.036158, test_mape 137.502167, test_acc 0.581800
Epoch 180, train_loss 0.001082, train_ic 0.060923, train_icir 0.784101, train_ric 0.040135, train_ricir 0.461786, train_mae 0.014700, train_rmse 0.021059, train_mape 235.402206, train_acc 0.453292, valid_loss 0.0009837771, valid_ic 0.014213, valid_icir 0.361889, valid_ric 0.004707, valid_ricir 0.101696, valid_prec@10 0.631557, valid_prec@30 0.583607, valid_mae 0.016964, valid_rmse 0.026986, valid_mape 210.630707, valid_acc 0.356797, test_loss 0.001477, ic 0.008057, icir 0.194787, ric 0.011043, ricir 0.190794, prec@10 0.638272, prec@30 0.603841, test_mae 0.027423, test_rmse 0.040789, test_mape 230.713486, test_acc 0.247241
Epoch 181, train_loss 0.001105, train_ic 0.059909, train_icir 0.716110, train_ric 0.029799, train_ricir 0.331889, train_mae 0.024405, train_rmse 0.031734, train_mape 142.720062, train_acc 0.704889, valid_loss 0.0011322536, valid_ic 0.013289, valid_icir 0.342347, valid_ric 0.005023, valid_ricir 0.114055, valid_prec@10 0.641393, valid_prec@30 0.594809, valid_mae 0.022394, valid_rmse 0.031221, valid_mape 345.567108, valid_acc 0.352230, test_loss 0.001640, ic 0.003598, icir 0.097283, ric 0.008452, ricir 0.171773, prec@10 0.629218, prec@30 0.607956, test_mae 0.031400, test_rmse 0.043523, test_mape 299.545471, test_acc 0.206279
Epoch 182, train_loss 0.001097, train_ic 0.062264, train_icir 0.658620, train_ric 0.054000, train_ricir 0.506940, train_mae 0.015134, train_rmse 0.022785, train_mape 160.249573, train_acc 0.589104, valid_loss 0.0009971891, valid_ic 0.010463, valid_icir 0.214405, valid_ric 0.018164, valid_ricir 0.238981, valid_prec@10 0.636475, valid_prec@30 0.594126, valid_mae 0.014513, valid_rmse 0.025573, valid_mape 186.009583, valid_acc 0.587856, test_loss 0.001586, ic -0.000845, icir -0.018307, ric 0.018770, ricir 0.210965, prec@10 0.638683, prec@30 0.602743, test_mae 0.019282, test_rmse 0.035230, test_mape 158.019974, test_acc 0.703458
Epoch 183, train_loss 0.001093, train_ic 0.065802, train_icir 0.713643, train_ric 0.057033, train_ricir 0.561232, train_mae 0.039539, train_rmse 0.047372, train_mape 105.707153, train_acc 0.538462, valid_loss 0.0009158438, valid_ic 0.010966, valid_icir 0.232981, valid_ric 0.013408, valid_ricir 0.196431, valid_prec@10 0.631967, valid_prec@30 0.592623, valid_mae 0.014243, valid_rmse 0.025538, valid_mape 144.843597, valid_acc 0.485223, test_loss 0.001461, ic 0.001708, icir 0.041474, ric 0.013483, ricir 0.175359, prec@10 0.629218, prec@30 0.604252, test_mae 0.022380, test_rmse 0.036993, test_mape 156.116837, test_acc 0.354427
Epoch 184, train_loss 0.001084, train_ic 0.051708, train_icir 0.494590, train_ric 0.010029, train_ricir 0.087057, train_mae 0.016536, train_rmse 0.023872, train_mape 177.028702, train_acc 0.514380, valid_loss 0.0009910082, valid_ic 0.013908, valid_icir 0.294458, valid_ric -0.010589, valid_ricir -0.143143, valid_prec@10 0.608607, valid_prec@30 0.578689, valid_mae 0.017432, valid_rmse 0.027458, valid_mape 214.269501, valid_acc 0.372918, test_loss 0.001527, ic 0.011393, icir 0.226854, ric -0.001587, ricir -0.015222, prec@10 0.599588, prec@30 0.598080, test_mae 0.026247, test_rmse 0.039107, test_mape 223.570831, test_acc 0.293353
Epoch 185, train_loss 0.001105, train_ic 0.071252, train_icir 0.763403, train_ric 0.030466, train_ricir 0.265788, train_mae 0.013276, train_rmse 0.020031, train_mape 138.538452, train_acc 0.487751, valid_loss 0.0009010563, valid_ic 0.019275, valid_icir 0.467767, valid_ric -0.004812, valid_ricir -0.080795, valid_prec@10 0.587705, valid_prec@30 0.560246, valid_mae 0.014648, valid_rmse 0.024752, valid_mape 144.755905, valid_acc 0.409457, test_loss 0.001385, ic 0.013861, icir 0.323170, ric 0.010674, ricir 0.148276, prec@10 0.569547, prec@30 0.562689, test_mae 0.022921, test_rmse 0.037239, test_mape 164.406799, test_acc 0.329899
Epoch 186, train_loss 0.001087, train_ic 0.067195, train_icir 0.802107, train_ric 0.046793, train_ricir 0.495930, train_mae 0.025693, train_rmse 0.036970, train_mape 131.131638, train_acc 0.364697, valid_loss 0.0009219121, valid_ic 0.009342, valid_icir 0.234919, valid_ric 0.012168, valid_ricir 0.236772, valid_prec@10 0.647541, valid_prec@30 0.593716, valid_mae 0.013558, valid_rmse 0.025391, valid_mape 128.842392, valid_acc 0.556690, test_loss 0.001507, ic 0.000620, icir 0.016805, ric 0.009229, ricir 0.158598, prec@10 0.648148, prec@30 0.603978, test_mae 0.021227, test_rmse 0.036203, test_mape 137.491943, test_acc 0.431935
Epoch 187, train_loss 0.001093, train_ic 0.071925, train_icir 0.790588, train_ric 0.040319, train_ricir 0.395346, train_mae 0.032041, train_rmse 0.043334, train_mape 123.445999, train_acc 0.526672, valid_loss 0.0009231780, valid_ic 0.016592, valid_icir 0.390740, valid_ric 0.007661, valid_ricir 0.145889, valid_prec@10 0.638934, valid_prec@30 0.595902, valid_mae 0.013626, valid_rmse 0.025056, valid_mape 138.321747, valid_acc 0.578184, test_loss 0.001485, ic 0.006144, icir 0.138512, ric 0.012792, ricir 0.181252, prec@10 0.619342, prec@30 0.608916, test_mae 0.020582, test_rmse 0.036135, test_mape 137.593384, test_acc 0.606819
Epoch 188, train_loss 0.001077, train_ic 0.071816, train_icir 0.812583, train_ric 0.033554, train_ricir 0.318494, train_mae 0.017035, train_rmse 0.024020, train_mape 118.009659, train_acc 0.492514, valid_loss 0.0009404138, valid_ic 0.015564, valid_icir 0.417672, valid_ric 0.006847, valid_ricir 0.123505, valid_prec@10 0.650820, valid_prec@30 0.601913, valid_mae 0.015533, valid_rmse 0.026442, valid_mape 162.539566, valid_acc 0.354648, test_loss 0.001496, ic 0.005820, icir 0.157300, ric 0.009391, ricir 0.138651, prec@10 0.634568, prec@30 0.609053, test_mae 0.023516, test_rmse 0.037682, test_mape 169.731140, test_acc 0.258033
Epoch 189, train_loss 0.001094, train_ic 0.053886, train_icir 0.577578, train_ric 0.021526, train_ricir 0.194032, train_mae 0.018018, train_rmse 0.025240, train_mape 180.559021, train_acc 0.386185, valid_loss 0.0009981916, valid_ic 0.013565, valid_icir 0.349332, valid_ric 0.003193, valid_ricir 0.042654, valid_prec@10 0.606967, valid_prec@30 0.580328, valid_mae 0.015544, valid_rmse 0.025340, valid_mape 257.639160, valid_acc 0.598066, test_loss 0.001558, ic 0.007849, icir 0.201281, ric 0.005425, ricir 0.059657, prec@10 0.608642, prec@30 0.594925, test_mae 0.017933, test_rmse 0.033208, test_mape 184.434479, test_acc 0.740005
Epoch 190, train_loss 0.001097, train_ic 0.047752, train_icir 0.433067, train_ric 0.040935, train_ricir 0.320106, train_mae 0.046871, train_rmse 0.055820, train_mape 406.953857, train_acc 0.165839, valid_loss 0.0017926194, valid_ic 0.001998, valid_icir 0.030123, valid_ric -0.000722, valid_ricir -0.007731, valid_prec@10 0.640984, valid_prec@30 0.590574, valid_mae 0.032642, valid_rmse 0.041285, valid_mape 593.008362, valid_acc 0.344976, test_loss 0.002570, ic -0.005234, icir -0.066429, ric 0.002923, ricir 0.022438, prec@10 0.648560, prec@30 0.602469, test_mae 0.046546, test_rmse 0.058384, test_mape 528.821533, test_acc 0.191317
Epoch 191, train_loss 0.001091, train_ic 0.073685, train_icir 0.823954, train_ric 0.058342, train_ricir 0.571213, train_mae 0.015563, train_rmse 0.023251, train_mape 251.626968, train_acc 0.358213, valid_loss 0.0009831110, valid_ic 0.013938, valid_icir 0.302746, valid_ric 0.012617, valid_ricir 0.206574, valid_prec@10 0.635246, valid_prec@30 0.592760, valid_mae 0.017268, valid_rmse 0.027685, valid_mape 214.947861, valid_acc 0.346857, test_loss 0.001517, ic 0.004072, icir 0.109340, ric 0.014666, ricir 0.235894, prec@10 0.628807, prec@30 0.603018, test_mae 0.025937, test_rmse 0.039220, test_mape 209.611588, test_acc 0.222958
Epoch 192, train_loss 0.001082, train_ic 0.062517, train_icir 0.695121, train_ric 0.048229, train_ricir 0.484283, train_mae 0.048420, train_rmse 0.055718, train_mape 98.393158, train_acc 0.659574, valid_loss 0.0009384259, valid_ic 0.009518, valid_icir 0.203257, valid_ric 0.013851, valid_ricir 0.203226, valid_prec@10 0.652869, valid_prec@30 0.602596, valid_mae 0.014354, valid_rmse 0.026313, valid_mape 139.835052, valid_acc 0.442504, test_loss 0.001537, ic -0.002406, icir -0.053983, ric 0.009016, ricir 0.110703, prec@10 0.652263, prec@30 0.611385, test_mae 0.022085, test_rmse 0.037090, test_mape 145.651855, test_acc 0.398087
Epoch 193, train_loss 0.001086, train_ic 0.075174, train_icir 0.897718, train_ric 0.065202, train_ricir 0.690113, train_mae 0.020779, train_rmse 0.028759, train_mape 220.682220, train_acc 0.554797, valid_loss 0.0010708890, valid_ic 0.014343, valid_icir 0.353819, valid_ric 0.025069, valid_ricir 0.445900, valid_prec@10 0.637705, valid_prec@30 0.594809, valid_mae 0.016380, valid_rmse 0.026180, valid_mape 278.848602, valid_acc 0.598066, test_loss 0.001638, ic 0.002107, icir 0.055756, ric 0.020564, ricir 0.357491, prec@10 0.651852, prec@30 0.606584, test_mae 0.018386, test_rmse 0.033727, test_mape 205.305298, test_acc 0.749080
Epoch 194, train_loss 0.001073, train_ic 0.067645, train_icir 0.696547, train_ric 0.047933, train_ricir 0.436153, train_mae 0.019882, train_rmse 0.026156, train_mape 128.897156, train_acc 0.353672, valid_loss 0.0009408636, valid_ic 0.006491, valid_icir 0.124579, valid_ric -0.000003, valid_ricir -0.000042, valid_prec@10 0.645902, valid_prec@30 0.598634, valid_mae 0.014032, valid_rmse 0.025499, valid_mape 142.067261, valid_acc 0.534659, test_loss 0.001481, ic -0.000467, icir -0.009786, ric 0.005559, ricir 0.059814, prec@10 0.653086, prec@30 0.607956, test_mae 0.022497, test_rmse 0.037171, test_mape 151.619049, test_acc 0.399313
Epoch 195, train_loss 0.001092, train_ic 0.062045, train_icir 0.695482, train_ric 0.025729, train_ricir 0.245208, train_mae 0.011609, train_rmse 0.017438, train_mape 161.472549, train_acc 0.749901, valid_loss 0.0010560547, valid_ic 0.015011, valid_icir 0.364690, valid_ric 0.001273, valid_ricir 0.020334, valid_prec@10 0.614344, valid_prec@30 0.574863, valid_mae 0.016199, valid_rmse 0.026467, valid_mape 278.625671, valid_acc 0.586513, test_loss 0.001632, ic 0.007282, icir 0.182906, ric 0.004201, ricir 0.057357, prec@10 0.581481, prec@30 0.580110, test_mae 0.017618, test_rmse 0.033032, test_mape 186.891251, test_acc 0.740741
Epoch 196, train_loss 0.001087, train_ic 0.065966, train_icir 0.771913, train_ric 0.054834, train_ricir 0.569163, train_mae 0.012524, train_rmse 0.017519, train_mape 198.504852, train_acc 0.390928, valid_loss 0.0009404804, valid_ic 0.013553, valid_icir 0.294710, valid_ric 0.016988, valid_ricir 0.269524, valid_prec@10 0.614754, valid_prec@30 0.588525, valid_mae 0.013842, valid_rmse 0.025058, valid_mape 156.768341, valid_acc 0.577378, test_loss 0.001493, ic 0.002367, icir 0.065400, ric 0.015896, ricir 0.257255, prec@10 0.612757, prec@30 0.591221, test_mae 0.019272, test_rmse 0.034699, test_mape 143.530457, test_acc 0.665195
Epoch 197, train_loss 0.001076, train_ic 0.067422, train_icir 0.769346, train_ric 0.036859, train_ricir 0.361665, train_mae 0.017607, train_rmse 0.022868, train_mape 209.842102, train_acc 0.277396, valid_loss 0.0009611412, valid_ic 0.016651, valid_icir 0.437000, valid_ric 0.011180, valid_ricir 0.176423, valid_prec@10 0.631967, valid_prec@30 0.590437, valid_mae 0.014139, valid_rmse 0.024996, valid_mape 195.031723, valid_acc 0.597260, test_loss 0.001533, ic 0.007667, icir 0.208387, ric 0.014009, ricir 0.167346, prec@10 0.609465, prec@30 0.603429, test_mae 0.017929, test_rmse 0.033669, test_mape 151.501617, test_acc 0.741231
Epoch 198, train_loss 0.001082, train_ic 0.069613, train_icir 0.800584, train_ric 0.052807, train_ricir 0.551667, train_mae 0.021317, train_rmse 0.027120, train_mape 208.576111, train_acc 0.230453, valid_loss 0.0010046438, valid_ic 0.011990, valid_icir 0.293380, valid_ric 0.013973, valid_ricir 0.269040, valid_prec@10 0.643443, valid_prec@30 0.600820, valid_mae 0.017697, valid_rmse 0.028039, valid_mape 229.474380, valid_acc 0.361902, test_loss 0.001540, ic 0.002551, icir 0.069981, ric 0.017088, ricir 0.310502, prec@10 0.653909, prec@30 0.606036, test_mae 0.026698, test_rmse 0.039759, test_mape 216.548279, test_acc 0.214864
Epoch 199, train_loss 0.001082, train_ic 0.063445, train_icir 0.668122, train_ric 0.021973, train_ricir 0.204306, train_mae 0.017084, train_rmse 0.022956, train_mape 107.683266, train_acc 0.501686, valid_loss 0.0008907977, valid_ic 0.014559, valid_icir 0.329892, valid_ric -0.006979, valid_ricir -0.125552, valid_prec@10 0.645082, valid_prec@30 0.599180, valid_mae 0.013791, valid_rmse 0.024727, valid_mape 131.962250, valid_acc 0.513434, test_loss 0.001396, ic 0.004830, icir 0.114673, ric 0.001542, ricir 0.021002, prec@10 0.631687, prec@30 0.613992, test_mae 0.021662, test_rmse 0.036342, test_mape 150.324417, test_acc 0.409124
