Dataset:  CSI
Radom seed: 1234
GPU: 7
Learning rate: 0.001
Loss: MaskedMSELoss

---------- LSTM ----------
{
    "epochs": 200,
    "lookback_length": 16,
    "steps": 1,
    "lr": 0.0001,
    "clip_grad": 3.0,
    "data_args": {
        "dataset": "CSI",
        "batch_size": 1,
        "shuffle_train": true,
        "n_jobs": 4,
        "valid_year": 2024,
        "test_year": 2025,
        "window": 16,
        "steps": 1
    },
    "early_stop": 20,
    "runner": "csi",
    "loss": "mse",
    "model_args": {
        "d_feat": 1,
        "hidden_size": 64,
        "num_layers": 2,
        "dropout": 0.1
    }
}
Epoch 174, train_loss 0.001000, train_ic 0.031503, train_icir 0.420065, train_ric 0.026718, train_ricir 0.287984, train_mae 0.013992, train_rmse 0.019676, train_mape 237.144760, train_acc 0.515768, valid_loss 0.0014602804, valid_ic 0.012418, valid_icir 0.184669, valid_ric 0.002711, valid_ricir 0.025454, valid_mae 0.036697, valid_rmse 0.043115, valid_mape 160.099838, valid_acc 0.216227, test_loss 0.001008, ic 0.012845, icir 0.279932, ric 0.014106, ricir 0.211987, prec@10 0.553086, prec@30 0.534156, test_mae 0.018596, test_rmse 0.030686, test_mape 2424.882324, test_acc 0.485587
Epoch 175, train_loss 0.001008, train_ic 0.035476, train_icir 0.473662, train_ric 0.022208, train_ricir 0.237145, train_mae 0.020469, train_rmse 0.025078, train_mape 242.211746, train_acc 0.331038, valid_loss 0.0014984009, valid_ic 0.017308, valid_icir 0.239273, valid_ric -0.001310, valid_ricir -0.011815, valid_mae 0.040493, valid_rmse 0.046412, valid_mape 188.125259, valid_acc 0.183578, test_loss 0.001081, ic 0.012884, icir 0.303862, ric 0.010043, ricir 0.157083, prec@10 0.550617, prec@30 0.535254, test_mae 0.020571, test_rmse 0.031647, test_mape 3154.463623, test_acc 0.475527
Epoch 176, train_loss 0.001001, train_ic 0.033062, train_icir 0.536923, train_ric 0.028892, train_ricir 0.453479, train_mae 0.020122, train_rmse 0.029371, train_mape 185.404877, train_acc 0.747189, valid_loss 0.0015959525, valid_ic 0.016137, valid_icir 0.310161, valid_ric 0.014410, valid_ricir 0.194506, valid_mae 0.042641, valid_rmse 0.048245, valid_mape 201.880783, valid_acc 0.150342, test_loss 0.001135, ic 0.009325, icir 0.324300, ric 0.015242, ricir 0.389588, prec@10 0.562551, prec@30 0.539918, test_mae 0.022105, test_rmse 0.032717, test_mape 4167.554688, test_acc 0.460437
Epoch 177, train_loss 0.001004, train_ic 0.032188, train_icir 0.506026, train_ric 0.037783, train_ricir 0.498039, train_mae 0.011548, train_rmse 0.018944, train_mape 144.890091, train_acc 0.526801, valid_loss 0.0013950936, valid_ic 0.015432, valid_icir 0.288143, valid_ric 0.015272, valid_ricir 0.171508, valid_mae 0.029648, valid_rmse 0.036218, valid_mape 114.395378, valid_acc 0.537830, test_loss 0.000984, ic 0.010919, icir 0.314533, ric 0.026875, ricir 0.540890, prec@10 0.549794, prec@30 0.549383, test_mae 0.016738, test_rmse 0.030311, test_mape 289.294769, test_acc 0.499516
Epoch 178, train_loss 0.000998, train_ic 0.032737, train_icir 0.388609, train_ric 0.018003, train_ricir 0.171039, train_mae 0.026148, train_rmse 0.033600, train_mape 148.743851, train_acc 0.301872, valid_loss 0.0014344493, valid_ic 0.015325, valid_icir 0.187412, valid_ric -0.002137, valid_ricir -0.018165, valid_mae 0.036136, valid_rmse 0.042506, valid_mape 155.182388, valid_acc 0.194526, test_loss 0.000995, ic 0.015772, icir 0.291879, ric 0.005705, ricir 0.061979, prec@10 0.521399, prec@30 0.528121, test_mae 0.018606, test_rmse 0.030719, test_mape 1874.428711, test_acc 0.468756
Epoch 179, train_loss 0.001003, train_ic 0.034288, train_icir 0.389851, train_ric 0.008272, train_ricir 0.074357, train_mae 0.029842, train_rmse 0.036384, train_mape 95.343819, train_acc 0.654118, valid_loss 0.0014074616, valid_ic 0.016279, valid_icir 0.175326, valid_ric -0.008342, valid_ricir -0.059481, valid_mae 0.029001, valid_rmse 0.036080, valid_mape 113.364395, valid_acc 0.593353, test_loss 0.001000, ic 0.016090, icir 0.296924, ric 0.001399, ricir 0.013710, prec@10 0.516872, prec@30 0.531276, test_mae 0.017261, test_rmse 0.030277, test_mape 234.544662, test_acc 0.492552
Epoch 180, train_loss 0.000998, train_ic 0.030036, train_icir 0.422661, train_ric 0.023364, train_ricir 0.285411, train_mae 0.017617, train_rmse 0.023786, train_mape 122.213921, train_acc 0.529352, valid_loss 0.0014574322, valid_ic 0.010549, valid_icir 0.179420, valid_ric 0.002475, valid_ricir 0.027691, valid_mae 0.029828, valid_rmse 0.036807, valid_mape 114.974686, valid_acc 0.542717, test_loss 0.001028, ic 0.010351, icir 0.293289, ric 0.014929, ricir 0.277982, prec@10 0.558436, prec@30 0.551440, test_mae 0.017233, test_rmse 0.030480, test_mape 438.481628, test_acc 0.484813
Epoch 181, train_loss 0.001005, train_ic 0.034337, train_icir 0.497329, train_ric 0.032108, train_ricir 0.437938, train_mae 0.013955, train_rmse 0.021221, train_mape 1761.676025, train_acc 0.544966, valid_loss 0.0014380772, valid_ic 0.020036, valid_icir 0.319604, valid_ric 0.018980, valid_ricir 0.213892, valid_mae 0.027235, valid_rmse 0.033880, valid_mape 116.673218, valid_acc 0.771261, test_loss 0.001057, ic 0.010839, icir 0.196212, ric 0.022585, ricir 0.363703, prec@10 0.583951, prec@30 0.561454, test_mae 0.017831, test_rmse 0.031507, test_mape 959.169495, test_acc 0.498356
Epoch 182, train_loss 0.000997, train_ic 0.025845, train_icir 0.274772, train_ric 0.010764, train_ricir 0.088018, train_mae 0.019836, train_rmse 0.028070, train_mape 157.923370, train_acc 0.361311, valid_loss 0.0014355491, valid_ic 0.005917, valid_icir 0.064553, valid_ric -0.013983, valid_ricir -0.098153, valid_mae 0.029711, valid_rmse 0.036957, valid_mape 115.404419, valid_acc 0.526686, test_loss 0.001008, ic 0.010474, icir 0.171193, ric 0.001573, ricir 0.014210, prec@10 0.572016, prec@30 0.536763, test_mae 0.017286, test_rmse 0.030479, test_mape 428.714355, test_acc 0.494680
Epoch 183, train_loss 0.001005, train_ic 0.038117, train_icir 0.475728, train_ric 0.016525, train_ricir 0.169870, train_mae 0.017283, train_rmse 0.024490, train_mape 260.063782, train_acc 0.264106, valid_loss 0.0014718995, valid_ic 0.016833, valid_icir 0.218937, valid_ric -0.002177, valid_ricir -0.019574, valid_mae 0.026194, valid_rmse 0.033534, valid_mape 110.725319, valid_acc 0.839883, test_loss 0.001054, ic 0.016703, icir 0.357610, ric 0.005034, ricir 0.060059, prec@10 0.546091, prec@30 0.537311, test_mae 0.018438, test_rmse 0.031526, test_mape 1680.535522, test_acc 0.488296
Epoch 184, train_loss 0.000999, train_ic 0.044065, train_icir 0.511011, train_ric 0.002735, train_ricir 0.027105, train_mae 0.024091, train_rmse 0.031887, train_mape 276.093079, train_acc 0.472410, valid_loss 0.0016299796, valid_ic 0.024044, valid_icir 0.264728, valid_ric -0.006160, valid_ricir -0.046958, valid_mae 0.021790, valid_rmse 0.030055, valid_mape 124.979927, valid_acc 0.866471, test_loss 0.001249, ic 0.019325, icir 0.414806, ric -0.009265, ricir -0.114855, prec@10 0.552263, prec@30 0.541152, test_mae 0.022580, test_rmse 0.034411, test_mape 4006.988037, test_acc 0.497001
Epoch 185, train_loss 0.001006, train_ic 0.032709, train_icir 0.336600, train_ric 0.010383, train_ricir 0.087436, train_mae 0.013687, train_rmse 0.021563, train_mape 165.114471, train_acc 0.420122, valid_loss 0.0014095505, valid_ic 0.011912, valid_icir 0.116518, valid_ric -0.009770, valid_ricir -0.067601, valid_mae 0.030812, valid_rmse 0.038012, valid_mape 120.608612, valid_acc 0.476442, test_loss 0.001010, ic 0.015672, icir 0.213895, ric -0.001018, ricir -0.008313, prec@10 0.518519, prec@30 0.517970, test_mae 0.018149, test_rmse 0.031018, test_mape 866.597290, test_acc 0.466241
Epoch 186, train_loss 0.001008, train_ic 0.035028, train_icir 0.594082, train_ric 0.025138, train_ricir 0.419014, train_mae 0.020294, train_rmse 0.025314, train_mape 230.170700, train_acc 0.246770, valid_loss 0.0014586900, valid_ic 0.020955, valid_icir 0.383645, valid_ric 0.012916, valid_ricir 0.193521, valid_mae 0.037142, valid_rmse 0.043104, valid_mape 159.408081, valid_acc 0.200587, test_loss 0.001022, ic 0.010499, icir 0.288155, ric 0.014130, ricir 0.370741, prec@10 0.558025, prec@30 0.569136, test_mae 0.018667, test_rmse 0.030919, test_mape 2373.883057, test_acc 0.486748
Epoch 187, train_loss 0.001000, train_ic 0.029053, train_icir 0.383662, train_ric 0.019327, train_ricir 0.201652, train_mae 0.013921, train_rmse 0.020232, train_mape 251.781372, train_acc 0.521888, valid_loss 0.0015593044, valid_ic 0.011130, valid_icir 0.178536, valid_ric -0.001825, valid_ricir -0.016644, valid_mae 0.025909, valid_rmse 0.033169, valid_mape 118.043900, valid_acc 0.849853, test_loss 0.001176, ic 0.010274, icir 0.243952, ric 0.012617, ricir 0.181774, prec@10 0.580658, prec@30 0.552401, test_mae 0.019606, test_rmse 0.032858, test_mape 1863.538574, test_acc 0.502612
Epoch 188, train_loss 0.000995, train_ic 0.029724, train_icir 0.391151, train_ric 0.017438, train_ricir 0.185717, train_mae 0.023795, train_rmse 0.035223, train_mape 122.694733, train_acc 0.430769, valid_loss 0.0014038086, valid_ic 0.013861, valid_icir 0.212063, valid_ric -0.002245, valid_ricir -0.021771, valid_mae 0.029902, valid_rmse 0.036824, valid_mape 113.560509, valid_acc 0.533333, test_loss 0.001002, ic 0.011983, icir 0.273785, ric 0.006651, ricir 0.079827, prec@10 0.553909, prec@30 0.542112, test_mae 0.017214, test_rmse 0.030718, test_mape 967.561157, test_acc 0.486941
Epoch 189, train_loss 0.001006, train_ic 0.033494, train_icir 0.445481, train_ric 0.020379, train_ricir 0.217618, train_mae 0.018981, train_rmse 0.028821, train_mape 171.552353, train_acc 0.396544, valid_loss 0.0014270069, valid_ic 0.015703, valid_icir 0.232535, valid_ric -0.001830, valid_ricir -0.016836, valid_mae 0.029446, valid_rmse 0.036473, valid_mape 114.468239, valid_acc 0.576931, test_loss 0.001019, ic 0.012200, icir 0.297318, ric 0.008503, ricir 0.139348, prec@10 0.578601, prec@30 0.549657, test_mae 0.017254, test_rmse 0.030859, test_mape 215.217773, test_acc 0.489069
Epoch 190, train_loss 0.000997, train_ic 0.034445, train_icir 0.454572, train_ric 0.013812, train_ricir 0.165910, train_mae 0.020432, train_rmse 0.029745, train_mape 1365.900879, train_acc 0.560574, valid_loss 0.0013968260, valid_ic 0.015942, valid_icir 0.212764, valid_ric -0.003459, valid_ricir -0.034435, valid_mae 0.033115, valid_rmse 0.039655, valid_mape 132.098846, valid_acc 0.258456, test_loss 0.000979, ic 0.013576, icir 0.340325, ric 0.004029, ricir 0.080298, prec@10 0.574486, prec@30 0.558573, test_mae 0.017523, test_rmse 0.030270, test_mape 1166.701660, test_acc 0.475721
Epoch 191, train_loss 0.001003, train_ic 0.036845, train_icir 0.485488, train_ric 0.020142, train_ricir 0.227326, train_mae 0.017317, train_rmse 0.021984, train_mape 262.214233, train_acc 0.346960, valid_loss 0.0014391678, valid_ic 0.018633, valid_icir 0.263995, valid_ric -0.000171, valid_ricir -0.001685, valid_mae 0.037532, valid_rmse 0.043656, valid_mape 163.472092, valid_acc 0.183969, test_loss 0.001006, ic 0.014996, icir 0.381579, ric 0.007391, ricir 0.121170, prec@10 0.588066, prec@30 0.547051, test_mae 0.018809, test_rmse 0.030992, test_mape 2266.127441, test_acc 0.471851
Epoch 192, train_loss 0.001000, train_ic 0.027217, train_icir 0.303691, train_ric 0.009627, train_ricir 0.094403, train_mae 0.018263, train_rmse 0.026544, train_mape 181.430313, train_acc 0.656484, valid_loss 0.0015308523, valid_ic 0.011012, valid_icir 0.118157, valid_ric -0.009174, valid_ricir -0.075121, valid_mae 0.040196, valid_rmse 0.046757, valid_mape 189.550339, valid_acc 0.173803, test_loss 0.001124, ic 0.010206, icir 0.147340, ric -0.004859, ricir -0.044676, prec@10 0.532922, prec@30 0.519067, test_mae 0.021498, test_rmse 0.033065, test_mape 2522.785400, test_acc 0.465854
Epoch 193, train_loss 0.000999, train_ic 0.034122, train_icir 0.425081, train_ric 0.015116, train_ricir 0.149391, train_mae 0.019345, train_rmse 0.025515, train_mape 161.771606, train_acc 0.372156, valid_loss 0.0014210091, valid_ic 0.016075, valid_icir 0.194890, valid_ric -0.002110, valid_ricir -0.016850, valid_mae 0.034568, valid_rmse 0.041079, valid_mape 146.262970, valid_acc 0.242229, test_loss 0.001011, ic 0.013514, icir 0.295896, ric 0.005513, ricir 0.069471, prec@10 0.553086, prec@30 0.531824, test_mae 0.018395, test_rmse 0.030597, test_mape 2262.741211, test_acc 0.484620
Epoch 194, train_loss 0.000987, train_ic 0.027892, train_icir 0.298778, train_ric 0.009147, train_ricir 0.076181, train_mae 0.023183, train_rmse 0.030666, train_mape 29271.005859, train_acc 0.334070, valid_loss 0.0015514686, valid_ic 0.011155, valid_icir 0.126484, valid_ric -0.009879, valid_ricir -0.071869, valid_mae 0.025279, valid_rmse 0.032859, valid_mape 115.890907, valid_acc 0.853568, test_loss 0.001155, ic 0.013791, icir 0.217072, ric 0.003085, ricir 0.026275, prec@10 0.565021, prec@30 0.542387, test_mae 0.020055, test_rmse 0.033058, test_mape 1791.598877, test_acc 0.497775
Epoch 195, train_loss 0.000999, train_ic 0.039651, train_icir 0.550380, train_ric 0.018863, train_ricir 0.246692, train_mae 0.013114, train_rmse 0.019409, train_mape 143.536514, train_acc 0.429316, valid_loss 0.0013943479, valid_ic 0.021802, valid_icir 0.313029, valid_ric 0.007802, valid_ricir 0.085590, valid_mae 0.030152, valid_rmse 0.036760, valid_mape 116.003487, valid_acc 0.472336, test_loss 0.000975, ic 0.018436, icir 0.492664, ric 0.011122, ricir 0.259019, prec@10 0.567901, prec@30 0.540055, test_mae 0.016993, test_rmse 0.030325, test_mape 566.382874, test_acc 0.493519
Epoch 196, train_loss 0.001000, train_ic 0.031828, train_icir 0.394859, train_ric 0.020662, train_ricir 0.200443, train_mae 0.031996, train_rmse 0.040572, train_mape 122.716675, train_acc 0.434051, valid_loss 0.0014013905, valid_ic 0.014232, valid_icir 0.189941, valid_ric -0.000071, valid_ricir -0.000600, valid_mae 0.031573, valid_rmse 0.038245, valid_mape 120.536255, valid_acc 0.316911, test_loss 0.000974, ic 0.013813, icir 0.305739, ric 0.012529, ricir 0.156033, prec@10 0.566255, prec@30 0.545816, test_mae 0.017011, test_rmse 0.030221, test_mape 816.213684, test_acc 0.503579
Epoch 197, train_loss 0.000995, train_ic 0.034914, train_icir 0.430615, train_ric 0.024492, train_ricir 0.250558, train_mae 0.020321, train_rmse 0.026476, train_mape 349.276367, train_acc 0.370024, valid_loss 0.0016238109, valid_ic 0.015358, valid_icir 0.211981, valid_ric 0.002508, valid_ricir 0.022869, valid_mae 0.023028, valid_rmse 0.031120, valid_mape 122.208786, valid_acc 0.865298, test_loss 0.001211, ic 0.016168, icir 0.333684, ric 0.015038, ricir 0.172136, prec@10 0.535802, prec@30 0.521262, test_mae 0.021280, test_rmse 0.033701, test_mape 1561.893799, test_acc 0.498743
Epoch 198, train_loss 0.001006, train_ic 0.038673, train_icir 0.524849, train_ric 0.024543, train_ricir 0.292086, train_mae 0.027635, train_rmse 0.036914, train_mape 254.403305, train_acc 0.253671, valid_loss 0.0015147763, valid_ic 0.018482, valid_icir 0.300542, valid_ric 0.002926, valid_ricir 0.031137, valid_mae 0.024155, valid_rmse 0.031676, valid_mape 117.153297, valid_acc 0.865298, test_loss 0.001132, ic 0.014879, icir 0.386341, ric 0.009051, ricir 0.154122, prec@10 0.572840, prec@30 0.550754, test_mae 0.019853, test_rmse 0.032901, test_mape 1839.348267, test_acc 0.495841
Epoch 199, train_loss 0.000997, train_ic 0.029376, train_icir 0.407792, train_ric 0.037100, train_ricir 0.420803, train_mae 0.038022, train_rmse 0.047571, train_mape 121.134712, train_acc 0.459721, valid_loss 0.0014133039, valid_ic 0.014786, valid_icir 0.230013, valid_ric 0.015533, valid_ricir 0.153670, valid_mae 0.028773, valid_rmse 0.035512, valid_mape 112.466583, valid_acc 0.657674, test_loss 0.001002, ic 0.011693, icir 0.293759, ric 0.024844, ricir 0.421220, prec@10 0.551029, prec@30 0.531687, test_mae 0.017348, test_rmse 0.031124, test_mape 290.513062, test_acc 0.482685
Epoch 200, train_loss 0.000990, train_ic 0.033317, train_icir 0.408747, train_ric 0.022649, train_ricir 0.216273, train_mae 0.022259, train_rmse 0.030455, train_mape 141.891556, train_acc 0.441848, valid_loss 0.0014063433, valid_ic 0.015663, valid_icir 0.208506, valid_ric -0.000762, valid_ricir -0.006365, valid_mae 0.032242, valid_rmse 0.038934, valid_mape 125.017548, valid_acc 0.260997, test_loss 0.000996, ic 0.013512, icir 0.284009, ric 0.014851, ricir 0.168811, prec@10 0.577778, prec@30 0.560768, test_mae 0.017310, test_rmse 0.030188, test_mape 982.787720, test_acc 0.487522
Best valid loss: 0
Best valid loss epoch: 146
Model saved to:  ../saved_models/LSTM/LSTM-CSI-2026-04-07-17-06-46
------- Test -----
{'IC': np.float64(0.013511804062263917), 'ICIR': np.float64(0.2840087605368048), 'RIC': np.float64(0.014851021280699608), 'RICIR': np.float64(0.16881080709493387), 'Prec@10': np.float64(0.5777777777777778), 'Prec@30': np.float64(0.5607681755829903), 'MAE': np.float32(0.01731002), 'MAPE': np.float32(982.7877), 'RMSE': np.float32(0.03018847), 'ACC': np.float64(0.4875217643644806)}
